Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Japan,Japan,JP,402.56,488.01,25.57,21.66,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T01:00:00.000000,Japan,Japan,JP,341.36,419.45,37.65,34.6,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T02:00:00.000000,Japan,Japan,JP,325.55,401.96,40.54,37.44,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T03:00:00.000000,Japan,Japan,JP,324.91,401.09,40.66,37.3,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T04:00:00.000000,Japan,Japan,JP,340.03,417.88,37.9,34.71,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T05:00:00.000000,Japan,Japan,JP,367.18,447.74,32.94,29.39,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T06:00:00.000000,Japan,Japan,JP,404.49,488.98,26.13,22.89,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T07:00:00.000000,Japan,Japan,JP,446.2,535.2,18.52,15.46,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T08:00:00.000000,Japan,Japan,JP,458.14,548.56,16.35,13.51,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T09:00:00.000000,Japan,Japan,JP,445.68,534.18,18.65,12.86,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T10:00:00.000000,Japan,Japan,JP,445.8,534.33,18.62,12.8,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T11:00:00.000000,Japan,Japan,JP,458.98,549.61,16.2,13.35,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T12:00:00.000000,Japan,Japan,JP,458.73,549.35,16.25,13.28,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T13:00:00.000000,Japan,Japan,JP,457.02,547.35,16.56,13.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T14:00:00.000000,Japan,Japan,JP,456.35,546.57,16.69,13.57,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T15:00:00.000000,Japan,Japan,JP,435.38,522.38,20.55,13.39,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T16:00:00.000000,Japan,Japan,JP,451.06,540.6,17.66,14.3,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T17:00:00.000000,Japan,Japan,JP,452.97,542.8,17.31,13.96,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T18:00:00.000000,Japan,Japan,JP,454.2,544.24,17.09,13.71,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T19:00:00.000000,Japan,Japan,JP,454.22,544.3,17.08,13.71,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T20:00:00.000000,Japan,Japan,JP,454.63,544.7,17.0,13.62,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T21:00:00.000000,Japan,Japan,JP,455.4,545.48,16.85,13.5,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T22:00:00.000000,Japan,Japan,JP,447.96,537.26,18.19,15.05,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T23:00:00.000000,Japan,Japan,JP,418.16,504.59,23.64,20.65,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T00:00:00.000000,Japan,Japan,JP,382.77,465.55,30.09,27.18,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T01:00:00.000000,Japan,Japan,JP,351.02,430.45,35.88,32.89,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T02:00:00.000000,Japan,Japan,JP,337.89,415.92,38.29,35.21,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T03:00:00.000000,Japan,Japan,JP,336.85,414.69,38.48,35.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T04:00:00.000000,Japan,Japan,JP,348.34,427.32,36.38,33.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T05:00:00.000000,Japan,Japan,JP,366.54,447.3,33.06,29.7,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T06:00:00.000000,Japan,Japan,JP,402.28,486.9,26.54,23.5,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T07:00:00.000000,Japan,Japan,JP,436.24,524.52,20.36,17.43,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T08:00:00.000000,Japan,Japan,JP,459.71,550.52,16.07,13.28,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T09:00:00.000000,Japan,Japan,JP,447.6,536.47,18.3,12.68,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T10:00:00.000000,Japan,Japan,JP,447.69,536.57,18.28,12.59,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T11:00:00.000000,Japan,Japan,JP,460.73,551.64,15.88,13.05,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T12:00:00.000000,Japan,Japan,JP,459.97,550.79,16.02,12.99,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T13:00:00.000000,Japan,Japan,JP,457.7,548.14,16.43,13.07,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T14:00:00.000000,Japan,Japan,JP,456.59,546.85,16.63,13.38,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T15:00:00.000000,Japan,Japan,JP,437.23,524.41,20.19,12.94,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T16:00:00.000000,Japan,Japan,JP,453.07,542.82,17.29,13.91,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T17:00:00.000000,Japan,Japan,JP,455.09,545.19,16.93,13.53,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T18:00:00.000000,Japan,Japan,JP,456.16,546.46,16.74,13.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T19:00:00.000000,Japan,Japan,JP,456.04,546.3,16.75,13.32,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T20:00:00.000000,Japan,Japan,JP,455.66,545.84,16.82,13.33,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T21:00:00.000000,Japan,Japan,JP,456.38,546.58,16.68,13.22,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T22:00:00.000000,Japan,Japan,JP,443.34,532.18,19.04,15.9,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02T23:00:00.000000,Japan,Japan,JP,413.96,499.87,24.41,21.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03T00:00:00.000000,Japan,Japan,JP,379.19,461.42,30.75,27.83,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03T01:00:00.000000,Japan,Japan,JP,342.93,421.27,37.36,34.36,,true,ESTIMATED_MODE_BREAKDOWN
