Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Ireland,Ireland,IE,184.22,236.62,61.75,61.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T01:00:00.000000,Ireland,Ireland,IE,166.03,212.4,66.1,66.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T02:00:00.000000,Ireland,Ireland,IE,140.53,181.72,71.31,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T03:00:00.000000,Ireland,Ireland,IE,135.16,175.26,72.41,72.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T04:00:00.000000,Ireland,Ireland,IE,129.99,169.04,73.46,73.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T05:00:00.000000,Ireland,Ireland,IE,134.92,174.97,72.46,72.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T06:00:00.000000,Ireland,Ireland,IE,158.74,203.64,67.59,67.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T07:00:00.000000,Ireland,Ireland,IE,188.43,239.36,61.53,61.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T08:00:00.000000,Ireland,Ireland,IE,205.36,259.73,58.08,58.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T09:00:00.000000,Ireland,Ireland,IE,234.88,295.25,52.05,52.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T10:00:00.000000,Ireland,Ireland,IE,277.66,346.73,43.32,43.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T11:00:00.000000,Ireland,Ireland,IE,305.19,379.85,37.69,37.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T12:00:00.000000,Ireland,Ireland,IE,310.7,386.48,36.57,36.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T13:00:00.000000,Ireland,Ireland,IE,316.62,393.61,35.36,35.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T14:00:00.000000,Ireland,Ireland,IE,314.26,390.77,35.84,35.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T15:00:00.000000,Ireland,Ireland,IE,317.6,394.79,35.16,35.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T16:00:00.000000,Ireland,Ireland,IE,317.94,395.2,35.09,35.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T17:00:00.000000,Ireland,Ireland,IE,326.52,405.52,33.34,33.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T18:00:00.000000,Ireland,Ireland,IE,338.37,419.79,30.92,30.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01T19:00:00.000000,Ireland,Ireland,IE,342.38,424.61,30.1,30.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
