Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Brazil,Brazil,BR,35.05,62.02,93.91,91.4,,false,""
2025-01-01T01:00:00.000000,Brazil,Brazil,BR,39.02,66.3,93.21,90.44,,false,""
2025-01-01T02:00:00.000000,Brazil,Brazil,BR,40.91,68.34,92.89,89.96,,false,""
2025-01-01T03:00:00.000000,Brazil,Brazil,BR,43.27,71.0,92.47,89.42,,false,""
2025-01-01T04:00:00.000000,Brazil,Brazil,BR,43.06,70.77,92.51,89.47,,false,""
2025-01-01T05:00:00.000000,Brazil,Brazil,BR,42.05,69.45,92.69,89.65,,false,""
2025-01-01T06:00:00.000000,Brazil,Brazil,BR,41.7,69.03,92.75,89.67,,false,""
2025-01-01T07:00:00.000000,Brazil,Brazil,BR,42.56,69.92,92.6,89.47,,false,""
2025-01-01T08:00:00.000000,Brazil,Brazil,BR,42.92,70.36,92.53,89.3,,false,""
2025-01-01T09:00:00.000000,Brazil,Brazil,BR,42.99,72.64,92.52,89.21,,false,""
2025-01-01T10:00:00.000000,Brazil,Brazil,BR,43.31,76.43,92.47,89.15,,false,""
2025-01-01T11:00:00.000000,Brazil,Brazil,BR,44.21,79.68,92.31,88.98,,false,""
2025-01-01T12:00:00.000000,Brazil,Brazil,BR,44.49,81.84,92.26,88.95,,false,""
2025-01-01T13:00:00.000000,Brazil,Brazil,BR,43.41,81.76,92.45,89.22,,false,""
2025-01-01T14:00:00.000000,Brazil,Brazil,BR,42.48,81.02,92.61,89.44,,false,""
2025-01-01T15:00:00.000000,Brazil,Brazil,BR,42.63,81.05,92.59,89.4,,false,""
2025-01-01T16:00:00.000000,Brazil,Brazil,BR,43.7,81.83,92.4,89.16,,false,""
2025-01-01T17:00:00.000000,Brazil,Brazil,BR,43.58,80.58,92.42,89.18,,false,""
2025-01-01T18:00:00.000000,Brazil,Brazil,BR,42.79,78.4,92.56,89.37,,false,""
2025-01-01T19:00:00.000000,Brazil,Brazil,BR,41.26,74.29,92.82,89.74,,false,""
2025-01-01T20:00:00.000000,Brazil,Brazil,BR,40.05,70.09,93.04,90.04,,false,""
2025-01-01T21:00:00.000000,Brazil,Brazil,BR,38.01,66.19,93.39,90.55,,false,""
2025-01-01T22:00:00.000000,Brazil,Brazil,BR,35.25,62.6,93.87,91.23,,false,""
2025-01-01T23:00:00.000000,Brazil,Brazil,BR,34.43,61.65,94.01,91.44,,false,""
2025-01-02T00:00:00.000000,Brazil,Brazil,BR,34.47,61.68,94.01,91.44,,false,""
2025-01-02T01:00:00.000000,Brazil,Brazil,BR,34.98,62.22,93.92,91.32,,false,""
2025-01-02T02:00:00.000000,Brazil,Brazil,BR,35.78,62.89,93.78,91.11,,false,""
