Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,India,Western India,IN-WE,663.14,719.25,12.37,8.59,grid-india.in,false,""
2025-01-01T01:00:00.000000,India,Western India,IN-WE,666.56,722.77,11.97,8.76,grid-india.in,false,""
2025-01-01T02:00:00.000000,India,Western India,IN-WE,655.11,711.2,13.5,10.58,grid-india.in,false,""
2025-01-01T03:00:00.000000,India,Western India,IN-WE,627.28,683.2,17.18,14.46,grid-india.in,false,""
2025-01-01T04:00:00.000000,India,Western India,IN-WE,596.11,651.66,21.29,18.7,grid-india.in,false,""
2025-01-01T05:00:00.000000,India,Western India,IN-WE,572.24,627.37,24.43,21.82,grid-india.in,false,""
2025-01-01T06:00:00.000000,India,Western India,IN-WE,550.24,604.88,27.31,24.65,grid-india.in,false,""
2025-01-01T07:00:00.000000,India,Western India,IN-WE,541.69,596.2,28.42,25.69,grid-india.in,false,""
2025-01-01T08:00:00.000000,India,Western India,IN-WE,541.32,595.83,28.45,25.55,grid-india.in,false,""
2025-01-01T09:00:00.000000,India,Western India,IN-WE,559.35,614.24,26.08,23.09,grid-india.in,false,""
2025-01-01T10:00:00.000000,India,Western India,IN-WE,591.97,647.45,21.79,18.74,grid-india.in,false,""
2025-01-01T11:00:00.000000,India,Western India,IN-WE,644.78,701.21,14.84,11.85,grid-india.in,false,""
2025-01-01T12:00:00.000000,India,Western India,IN-WE,671.29,727.9,11.36,8.44,grid-india.in,false,""
2025-01-01T13:00:00.000000,India,Western India,IN-WE,669.46,725.81,11.6,8.76,grid-india.in,false,""
2025-01-01T14:00:00.000000,India,Western India,IN-WE,666.5,722.69,11.98,8.97,grid-india.in,false,""
2025-01-01T15:00:00.000000,India,Western India,IN-WE,662.81,718.82,12.44,9.22,grid-india.in,false,""
2025-01-01T16:00:00.000000,India,Western India,IN-WE,659.41,715.24,12.88,9.44,grid-india.in,false,""
2025-01-01T17:00:00.000000,India,Western India,IN-WE,658.32,714.11,13.0,9.37,grid-india.in,false,""
2025-01-01T18:00:00.000000,India,Western India,IN-WE,658.55,714.38,12.93,9.13,grid-india.in,false,""
2025-01-01T19:00:00.000000,India,Western India,IN-WE,656.01,711.75,13.22,9.3,grid-india.in,false,""
2025-01-01T20:00:00.000000,India,Western India,IN-WE,657.53,713.4,13.0,8.97,grid-india.in,false,""
2025-01-01T21:00:00.000000,India,Western India,IN-WE,658.17,714.06,12.92,8.83,grid-india.in,false,""
2025-01-01T22:00:00.000000,India,Western India,IN-WE,660.8,716.87,12.58,8.5,grid-india.in,false,""
2025-01-01T23:00:00.000000,India,Western India,IN-WE,665.38,721.77,12.0,8.09,grid-india.in,false,""
2025-01-02T00:00:00.000000,India,Western India,IN-WE,673.26,730.08,10.99,7.4,grid-india.in,false,""
2025-01-02T01:00:00.000000,India,Western India,IN-WE,667.69,724.44,11.63,8.45,grid-india.in,false,""
2025-01-02T02:00:00.000000,India,Western India,IN-WE,651.77,708.31,13.67,10.81,grid-india.in,false,""
2025-01-02T03:00:00.000000,India,Western India,IN-WE,623.75,680.13,17.4,14.77,grid-india.in,false,""
2025-01-02T04:00:00.000000,India,Western India,IN-WE,592.42,648.18,21.72,19.22,grid-india.in,false,""
2025-01-02T05:00:00.000000,India,Western India,IN-WE,564.95,620.22,25.35,22.8,grid-india.in,false,""
2025-01-02T06:00:00.000000,India,Western India,IN-WE,550.89,605.92,27.19,24.56,grid-india.in,false,""
2025-01-02T07:00:00.000000,India,Western India,IN-WE,548.29,603.25,27.53,24.77,grid-india.in,false,""
2025-01-02T08:00:00.000000,India,Western India,IN-WE,543.87,598.75,28.09,25.2,grid-india.in,false,""
2025-01-02T09:00:00.000000,India,Western India,IN-WE,567.62,622.93,24.97,22.08,grid-india.in,false,""
2025-01-02T10:00:00.000000,India,Western India,IN-WE,607.23,663.26,19.76,16.84,grid-india.in,false,""
2025-01-02T11:00:00.000000,India,Western India,IN-WE,647.69,704.33,14.45,11.63,grid-india.in,false,""
2025-01-02T12:00:00.000000,India,Western India,IN-WE,667.98,724.53,11.79,9.05,grid-india.in,false,""
2025-01-02T13:00:00.000000,India,Western India,IN-WE,668.82,725.3,11.67,8.96,grid-india.in,false,""
2025-01-02T14:00:00.000000,India,Western India,IN-WE,677.26,734.16,10.56,7.77,grid-india.in,false,""
2025-01-02T15:00:00.000000,India,Western India,IN-WE,677.59,734.55,10.49,7.46,grid-india.in,false,""
2025-01-02T16:00:00.000000,India,Western India,IN-WE,675.07,731.94,10.79,7.53,grid-india.in,false,""
2025-01-02T17:00:00.000000,India,Western India,IN-WE,673.54,730.34,10.97,7.58,grid-india.in,false,""
2025-01-02T18:00:00.000000,India,Western India,IN-WE,674.76,731.58,10.81,7.19,grid-india.in,false,""
2025-01-02T19:00:00.000000,India,Western India,IN-WE,674.7,731.5,10.82,7.03,grid-india.in,false,""
2025-01-02T20:00:00.000000,India,Western India,IN-WE,674.33,731.14,10.86,6.97,grid-india.in,false,""
2025-01-02T21:00:00.000000,India,Western India,IN-WE,675.86,732.75,10.65,6.7,grid-india.in,false,""
2025-01-02T22:00:00.000000,India,Western India,IN-WE,674.12,730.99,10.89,6.92,grid-india.in,false,""
2025-01-02T23:00:00.000000,India,Western India,IN-WE,675.65,732.59,10.7,6.91,grid-india.in,false,""
2025-01-03T00:00:00.000000,India,Western India,IN-WE,680.88,737.98,10.03,6.61,grid-india.in,false,""
2025-01-03T01:00:00.000000,India,Western India,IN-WE,674.82,731.74,10.71,7.7,grid-india.in,false,""
2025-01-03T02:00:00.000000,India,Western India,IN-WE,656.78,713.45,12.98,10.23,grid-india.in,false,""
2025-01-03T03:00:00.000000,India,Western India,IN-WE,626.83,683.3,16.95,14.33,grid-india.in,false,""
2025-01-03T04:00:00.000000,India,Western India,IN-WE,603.17,659.02,20.35,17.81,grid-india.in,false,""
2025-01-03T05:00:00.000000,India,Western India,IN-WE,571.21,626.33,24.56,22.0,grid-india.in,false,""
2025-01-03T06:00:00.000000,India,Western India,IN-WE,557.55,612.4,26.35,23.74,grid-india.in,false,""
2025-01-03T07:00:00.000000,India,Western India,IN-WE,548.06,602.69,27.59,24.85,grid-india.in,false,""
2025-01-03T08:00:00.000000,India,Western India,IN-WE,544.57,599.07,28.05,25.11,grid-india.in,false,""
2025-01-03T09:00:00.000000,India,Western India,IN-WE,565.2,620.09,25.33,22.37,grid-india.in,false,""
2025-01-03T10:00:00.000000,India,Western India,IN-WE,600.39,656.01,20.71,17.74,grid-india.in,false,""
2025-01-03T11:00:00.000000,India,Western India,IN-WE,647.67,704.1,14.49,11.61,grid-india.in,false,""
2025-01-03T12:00:00.000000,India,Western India,IN-WE,671.52,727.96,11.39,8.58,grid-india.in,false,""
2025-01-03T13:00:00.000000,India,Western India,IN-WE,670.18,726.49,11.53,8.78,grid-india.in,false,""
2025-01-03T14:00:00.000000,India,Western India,IN-WE,676.46,733.1,10.69,7.82,grid-india.in,false,""
2025-01-03T15:00:00.000000,India,Western India,IN-WE,679.07,735.83,10.33,7.25,grid-india.in,false,""
2025-01-03T16:00:00.000000,India,Western India,IN-WE,677.22,733.89,10.55,7.26,grid-india.in,false,""
2025-01-03T17:00:00.000000,India,Western India,IN-WE,672.6,729.03,11.14,7.64,grid-india.in,false,""
2025-01-03T18:00:00.000000,India,Western India,IN-WE,666.82,722.99,11.89,8.22,grid-india.in,false,""
2025-01-03T19:00:00.000000,India,Western India,IN-WE,662.45,718.47,12.44,8.64,grid-india.in,false,""
2025-01-03T20:00:00.000000,India,Western India,IN-WE,664.09,720.29,12.21,8.3,grid-india.in,false,""
2025-01-03T21:00:00.000000,India,Western India,IN-WE,666.98,723.42,11.82,7.83,grid-india.in,false,""
2025-01-03T22:00:00.000000,India,Western India,IN-WE,670.44,727.14,11.36,7.39,grid-india.in,false,""
2025-01-03T23:00:00.000000,India,Western India,IN-WE,675.44,732.39,10.73,6.92,grid-india.in,false,""
2025-01-04T00:00:00.000000,India,Western India,IN-WE,681.67,738.8,9.94,6.51,grid-india.in,false,""
2025-01-04T01:00:00.000000,India,Western India,IN-WE,674.98,731.68,10.85,7.77,grid-india.in,false,""
2025-01-04T02:00:00.000000,India,Western India,IN-WE,652.65,708.71,13.81,10.95,grid-india.in,false,""
2025-01-04T03:00:00.000000,India,Western India,IN-WE,622.51,678.37,17.79,15.12,grid-india.in,false,""
2025-01-04T04:00:00.000000,India,Western India,IN-WE,597.86,653.59,21.04,18.5,grid-india.in,false,""
2025-01-04T05:00:00.000000,India,Western India,IN-WE,573.17,628.48,24.29,21.73,grid-india.in,false,""
2025-01-04T06:00:00.000000,India,Western India,IN-WE,556.39,611.33,26.49,23.86,grid-india.in,false,""
2025-01-04T07:00:00.000000,India,Western India,IN-WE,547.28,601.99,27.67,24.94,grid-india.in,false,""
2025-01-04T08:00:00.000000,India,Western India,IN-WE,548.79,603.59,27.46,24.59,grid-india.in,false,""
2025-01-04T09:00:00.000000,India,Western India,IN-WE,571.56,626.9,24.47,21.58,grid-india.in,false,""
2025-01-04T10:00:00.000000,India,Western India,IN-WE,606.73,662.74,19.85,16.97,grid-india.in,false,""
2025-01-04T11:00:00.000000,India,Western India,IN-WE,650.5,707.14,14.09,11.27,grid-india.in,false,""
2025-01-04T12:00:00.000000,India,Western India,IN-WE,666.39,722.75,12.0,9.2,grid-india.in,false,""
2025-01-04T13:00:00.000000,India,Western India,IN-WE,665.08,721.26,12.17,9.42,grid-india.in,false,""
2025-01-04T14:00:00.000000,India,Western India,IN-WE,671.23,727.65,11.37,8.57,grid-india.in,false,""
2025-01-04T15:00:00.000000,India,Western India,IN-WE,677.39,734.09,10.54,7.55,grid-india.in,false,""
2025-01-04T16:00:00.000000,India,Western India,IN-WE,674.26,730.85,10.93,7.66,grid-india.in,false,""
2025-01-04T17:00:00.000000,India,Western India,IN-WE,671.79,728.26,11.22,7.77,grid-india.in,false,""
2025-01-04T18:00:00.000000,India,Western India,IN-WE,664.06,720.06,12.25,8.67,grid-india.in,false,""
2025-01-04T19:00:00.000000,India,Western India,IN-WE,660.64,716.43,12.7,9.02,grid-india.in,false,""
2025-01-04T20:00:00.000000,India,Western India,IN-WE,660.29,716.1,12.73,8.93,grid-india.in,false,""
2025-01-04T21:00:00.000000,India,Western India,IN-WE,660.5,716.35,12.7,8.86,grid-india.in,false,""
2025-01-04T22:00:00.000000,India,Western India,IN-WE,660.4,716.25,12.72,8.88,grid-india.in,false,""
2025-01-04T23:00:00.000000,India,Western India,IN-WE,662.15,718.12,12.49,8.8,grid-india.in,false,""
