Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,Ireland,Ireland,IE,138.99,180.55,73.63,73.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T01:00:00.000000,Ireland,Ireland,IE,146.59,189.74,72.18,72.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T02:00:00.000000,Ireland,Ireland,IE,158.45,204.06,69.94,69.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T03:00:00.000000,Ireland,Ireland,IE,181.92,232.42,65.48,65.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T04:00:00.000000,Ireland,Ireland,IE,194.06,247.09,63.18,63.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T05:00:00.000000,Ireland,Ireland,IE,221.8,280.6,57.92,57.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T06:00:00.000000,Ireland,Ireland,IE,259.08,325.65,50.84,50.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T07:00:00.000000,Ireland,Ireland,IE,299.98,375.07,43.08,43.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T08:00:00.000000,Ireland,Ireland,IE,309.04,386.01,41.36,41.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T09:00:00.000000,Ireland,Ireland,IE,250.57,315.37,52.45,52.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T10:00:00.000000,Ireland,Ireland,IE,217.49,275.4,58.73,58.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T11:00:00.000000,Ireland,Ireland,IE,196.84,250.45,62.65,62.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
