Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Singapore,Singapore,SG,373.58,493.14,3.24,3.24,emcsg.com;  ema.gov.sg,false,""
2025-01-01T01:00:00.000000,Singapore,Singapore,SG,356.11,472.39,7.58,7.58,emcsg.com;  ema.gov.sg,false,""
2025-01-01T02:00:00.000000,Singapore,Singapore,SG,342.55,456.07,11.29,11.29,emcsg.com;  ema.gov.sg,false,""
2025-01-01T03:00:00.000000,Singapore,Singapore,SG,330.74,441.86,14.51,14.51,emcsg.com;  ema.gov.sg,false,""
2025-01-01T04:00:00.000000,Singapore,Singapore,SG,343.85,456.57,11.83,11.83, ema.gov.sg; emcsg.com,false,""
2025-01-01T05:00:00.000000,Singapore,Singapore,SG,355.93,471.28,8.45,8.45,emcsg.com;  ema.gov.sg,false,""
2025-01-01T06:00:00.000000,Singapore,Singapore,SG,363.42,480.53,6.14,6.14, ema.gov.sg; emcsg.com,false,""
2025-01-01T07:00:00.000000,Singapore,Singapore,SG,364.28,482.04,5.56,5.56, ema.gov.sg; emcsg.com,false,""
2025-01-01T08:00:00.000000,Singapore,Singapore,SG,363.2,480.82,5.84,5.84, ema.gov.sg; emcsg.com,false,""
2025-01-01T09:00:00.000000,Singapore,Singapore,SG,366.22,483.93,5.39,5.39,emcsg.com;  ema.gov.sg,false,""
2025-01-01T10:00:00.000000,Singapore,Singapore,SG,374.55,493.72,3.22,3.22,emcsg.com;  ema.gov.sg,false,""
2025-01-01T11:00:00.000000,Singapore,Singapore,SG,375.62,495.56,2.48,2.48,emcsg.com;  ema.gov.sg,false,""
2025-01-01T12:00:00.000000,Singapore,Singapore,SG,375.88,495.75,2.47,2.47, ema.gov.sg; emcsg.com,false,""
2025-01-01T13:00:00.000000,Singapore,Singapore,SG,375.78,495.7,2.47,2.47, ema.gov.sg; emcsg.com,false,""
2025-01-01T14:00:00.000000,Singapore,Singapore,SG,375.12,495.25,2.5,2.5,emcsg.com;  ema.gov.sg,false,""
2025-01-01T15:00:00.000000,Singapore,Singapore,SG,375.59,495.64,2.58,2.58, ema.gov.sg; emcsg.com,false,""
2025-01-01T16:00:00.000000,Singapore,Singapore,SG,377.51,497.2,2.69,2.69,emcsg.com;  ema.gov.sg,false,""
2025-01-01T17:00:00.000000,Singapore,Singapore,SG,377.11,496.92,2.72,2.72,emcsg.com;  ema.gov.sg,false,""
2025-01-01T18:00:00.000000,Singapore,Singapore,SG,377.47,497.23,2.78,2.78,emcsg.com;  ema.gov.sg,false,""
2025-01-01T19:00:00.000000,Singapore,Singapore,SG,376.63,496.58,2.8,2.8,emcsg.com;  ema.gov.sg,false,""
2025-01-01T20:00:00.000000,Singapore,Singapore,SG,376.85,496.75,2.8,2.8,emcsg.com;  ema.gov.sg,false,""
2025-01-01T21:00:00.000000,Singapore,Singapore,SG,375.61,495.72,2.69,2.69,emcsg.com;  ema.gov.sg,false,""
2025-01-01T22:00:00.000000,Singapore,Singapore,SG,377.57,497.17,2.59,2.59, ema.gov.sg; emcsg.com,false,""
2025-01-01T23:00:00.000000,Singapore,Singapore,SG,373.35,492.88,2.92,2.92, ema.gov.sg; emcsg.com,false,""
2025-01-02T00:00:00.000000,Singapore,Singapore,SG,368.63,487.55,3.79,3.79,emcsg.com;  ema.gov.sg,false,""
2025-01-02T01:00:00.000000,Singapore,Singapore,SG,355.64,471.95,7.19,7.19, ema.gov.sg; emcsg.com,false,""
2025-01-02T02:00:00.000000,Singapore,Singapore,SG,345.95,460.3,9.79,9.79, ema.gov.sg; emcsg.com,false,""
2025-01-02T03:00:00.000000,Singapore,Singapore,SG,344.49,458.39,10.32,10.32,emcsg.com;  ema.gov.sg,false,""
2025-01-02T04:00:00.000000,Singapore,Singapore,SG,351.5,465.57,9.38,9.38,emcsg.com;  ema.gov.sg,false,""
2025-01-02T05:00:00.000000,Singapore,Singapore,SG,353.69,468.79,8.14,8.14,emcsg.com;  ema.gov.sg,false,""
2025-01-02T06:00:00.000000,Singapore,Singapore,SG,350.4,465.43,8.43,8.43,emcsg.com;  ema.gov.sg,false,""
2025-01-02T07:00:00.000000,Singapore,Singapore,SG,352.93,467.67,8.33,8.33, ema.gov.sg; emcsg.com,false,""
2025-01-02T08:00:00.000000,Singapore,Singapore,SG,363.49,480.78,5.35,5.35,emcsg.com;  ema.gov.sg,false,""
2025-01-02T09:00:00.000000,Singapore,Singapore,SG,372.12,490.75,3.3,3.3, ema.gov.sg; emcsg.com,false,""
2025-01-02T10:00:00.000000,Singapore,Singapore,SG,373.38,492.6,2.75,2.75,emcsg.com;  ema.gov.sg,false,""
2025-01-02T11:00:00.000000,Singapore,Singapore,SG,374.92,494.88,2.14,2.14, ema.gov.sg; emcsg.com,false,""
2025-01-02T12:00:00.000000,Singapore,Singapore,SG,376.13,495.76,2.18,2.18,emcsg.com;  ema.gov.sg,false,""
2025-01-02T13:00:00.000000,Singapore,Singapore,SG,376.32,495.91,2.18,2.18,emcsg.com;  ema.gov.sg,false,""
2025-01-02T14:00:00.000000,Singapore,Singapore,SG,376.58,496.16,2.26,2.26, ema.gov.sg; emcsg.com,false,""
2025-01-02T15:00:00.000000,Singapore,Singapore,SG,375.9,495.71,2.31,2.31, ema.gov.sg; emcsg.com,false,""
2025-01-02T16:00:00.000000,Singapore,Singapore,SG,376.42,496.2,2.41,2.41,emcsg.com;  ema.gov.sg,false,""
2025-01-02T17:00:00.000000,Singapore,Singapore,SG,377.11,496.83,2.55,2.55,emcsg.com;  ema.gov.sg,false,""
2025-01-02T18:00:00.000000,Singapore,Singapore,SG,379.52,498.84,2.59,2.59,emcsg.com;  ema.gov.sg,false,""
2025-01-02T19:00:00.000000,Singapore,Singapore,SG,379.85,499.13,2.62,2.62,emcsg.com;  ema.gov.sg,false,""
2025-01-02T20:00:00.000000,Singapore,Singapore,SG,379.19,498.65,2.76,2.76, ema.gov.sg; emcsg.com,false,""
2025-01-02T21:00:00.000000,Singapore,Singapore,SG,378.38,497.95,2.66,2.66,emcsg.com;  ema.gov.sg,false,""
2025-01-02T22:00:00.000000,Singapore,Singapore,SG,376.52,496.37,2.48,2.48, ema.gov.sg; emcsg.com,false,""
2025-01-02T23:00:00.000000,Singapore,Singapore,SG,375.32,494.67,2.77,2.77,emcsg.com;  ema.gov.sg,false,""
2025-01-03T00:00:00.000000,Singapore,Singapore,SG,366.08,484.43,4.48,4.48, ema.gov.sg; emcsg.com,false,""
2025-01-03T01:00:00.000000,Singapore,Singapore,SG,354.9,471.07,7.37,7.37,emcsg.com;  ema.gov.sg,false,""
2025-01-03T02:00:00.000000,Singapore,Singapore,SG,345.05,459.23,9.99,9.99, ema.gov.sg; emcsg.com,false,""
2025-01-03T03:00:00.000000,Singapore,Singapore,SG,337.79,450.3,12.12,12.12,emcsg.com;  ema.gov.sg,false,""
2025-01-03T04:00:00.000000,Singapore,Singapore,SG,338.75,451.09,12.16,12.16,emcsg.com;  ema.gov.sg,false,""
2025-01-03T05:00:00.000000,Singapore,Singapore,SG,357.03,471.62,8.29,8.29, ema.gov.sg; emcsg.com,false,""
2025-01-03T06:00:00.000000,Singapore,Singapore,SG,354.08,469.36,8.13,8.13, ema.gov.sg; emcsg.com,false,""
2025-01-03T07:00:00.000000,Singapore,Singapore,SG,357.8,473.86,6.85,6.85,emcsg.com;  ema.gov.sg,false,""
2025-01-03T08:00:00.000000,Singapore,Singapore,SG,366.28,483.5,4.96,4.96,emcsg.com;  ema.gov.sg,false,""
2025-01-03T09:00:00.000000,Singapore,Singapore,SG,372.82,491.5,3.13,3.13, ema.gov.sg; emcsg.com,false,""
2025-01-03T10:00:00.000000,Singapore,Singapore,SG,373.71,492.75,2.79,2.79,emcsg.com;  ema.gov.sg,false,""
2025-01-03T11:00:00.000000,Singapore,Singapore,SG,375.25,495.07,2.04,2.04,emcsg.com;  ema.gov.sg,false,""
2025-01-03T12:00:00.000000,Singapore,Singapore,SG,374.95,494.89,2.12,2.12, ema.gov.sg; emcsg.com,false,""
2025-01-03T13:00:00.000000,Singapore,Singapore,SG,375.5,495.31,2.13,2.13,emcsg.com;  ema.gov.sg,false,""
2025-01-03T14:00:00.000000,Singapore,Singapore,SG,376.21,495.9,2.24,2.24,emcsg.com;  ema.gov.sg,false,""
2025-01-03T15:00:00.000000,Singapore,Singapore,SG,377.67,497.1,2.34,2.34, ema.gov.sg; emcsg.com,false,""
2025-01-03T16:00:00.000000,Singapore,Singapore,SG,376.89,496.55,2.33,2.33, ema.gov.sg; emcsg.com,false,""
2025-01-03T17:00:00.000000,Singapore,Singapore,SG,376.23,496.11,2.47,2.47,emcsg.com;  ema.gov.sg,false,""
2025-01-03T18:00:00.000000,Singapore,Singapore,SG,376.72,496.57,2.61,2.61,emcsg.com;  ema.gov.sg,false,""
2025-01-03T19:00:00.000000,Singapore,Singapore,SG,379.78,499.07,2.74,2.74, ema.gov.sg; emcsg.com,false,""
2025-01-03T20:00:00.000000,Singapore,Singapore,SG,377.59,497.32,2.72,2.72, ema.gov.sg; emcsg.com,false,""
2025-01-03T21:00:00.000000,Singapore,Singapore,SG,376.86,496.72,2.67,2.67,emcsg.com;  ema.gov.sg,false,""
2025-01-03T22:00:00.000000,Singapore,Singapore,SG,376.97,496.77,2.59,2.59,emcsg.com;  ema.gov.sg,false,""
2025-01-03T23:00:00.000000,Singapore,Singapore,SG,373.09,492.81,3.02,3.02, ema.gov.sg; emcsg.com,false,""
2025-01-04T00:00:00.000000,Singapore,Singapore,SG,366.17,484.53,4.68,4.68,emcsg.com;  ema.gov.sg,false,""
2025-01-04T01:00:00.000000,Singapore,Singapore,SG,360.09,477.11,6.35,6.35,emcsg.com;  ema.gov.sg,false,""
2025-01-04T02:00:00.000000,Singapore,Singapore,SG,348.32,463.11,9.31,9.31, ema.gov.sg; emcsg.com,false,""
2025-01-04T03:00:00.000000,Singapore,Singapore,SG,344.81,458.82,10.34,10.34,emcsg.com;  ema.gov.sg,false,""
2025-01-04T04:00:00.000000,Singapore,Singapore,SG,339.46,452.22,11.92,11.92, ema.gov.sg; emcsg.com,false,""
2025-01-04T05:00:00.000000,Singapore,Singapore,SG,342.01,454.76,11.62,11.62, ema.gov.sg; emcsg.com,false,""
2025-01-04T06:00:00.000000,Singapore,Singapore,SG,338.78,451.32,12.17,12.17, ema.gov.sg; emcsg.com,false,""
2025-01-04T07:00:00.000000,Singapore,Singapore,SG,348.82,463.1,9.76,9.76,emcsg.com;  ema.gov.sg,false,""
2025-01-04T08:00:00.000000,Singapore,Singapore,SG,364.3,480.99,6.06,6.06,emcsg.com;  ema.gov.sg,false,""
2025-01-04T09:00:00.000000,Singapore,Singapore,SG,368.48,486.14,4.81,4.81,emcsg.com;  ema.gov.sg,false,""
2025-01-04T10:00:00.000000,Singapore,Singapore,SG,373.19,492.15,3.28,3.28,emcsg.com;  ema.gov.sg,false,""
2025-01-04T11:00:00.000000,Singapore,Singapore,SG,376.68,496.32,2.33,2.33,emcsg.com;  ema.gov.sg,false,""
2025-01-04T12:00:00.000000,Singapore,Singapore,SG,376.0,495.8,2.28,2.28, ema.gov.sg; emcsg.com,false,""
2025-01-04T13:00:00.000000,Singapore,Singapore,SG,375.2,495.19,2.28,2.28,emcsg.com;  ema.gov.sg,false,""
2025-01-04T14:00:00.000000,Singapore,Singapore,SG,375.41,495.4,2.36,2.36,emcsg.com;  ema.gov.sg,false,""
2025-01-04T15:00:00.000000,Singapore,Singapore,SG,375.95,495.85,2.46,2.46, ema.gov.sg; emcsg.com,false,""
2025-01-04T16:00:00.000000,Singapore,Singapore,SG,377.29,496.97,2.62,2.62,emcsg.com;  ema.gov.sg,false,""
2025-01-04T17:00:00.000000,Singapore,Singapore,SG,376.93,496.73,2.64,2.64,emcsg.com;  ema.gov.sg,false,""
2025-01-04T18:00:00.000000,Singapore,Singapore,SG,377.21,497.0,2.71,2.71, ema.gov.sg; emcsg.com,false,""
2025-01-04T19:00:00.000000,Singapore,Singapore,SG,378.16,497.76,2.77,2.77,emcsg.com;  ema.gov.sg,false,""
2025-01-04T20:00:00.000000,Singapore,Singapore,SG,377.54,497.27,2.76,2.76, ema.gov.sg; emcsg.com,false,""
2025-01-04T21:00:00.000000,Singapore,Singapore,SG,376.24,496.23,2.71,2.71, ema.gov.sg; emcsg.com,false,""
2025-01-04T22:00:00.000000,Singapore,Singapore,SG,375.45,495.54,2.56,2.56,emcsg.com;  ema.gov.sg,false,""
2025-01-04T23:00:00.000000,Singapore,Singapore,SG,373.75,493.21,3.02,3.02, ema.gov.sg; emcsg.com,false,""
2025-01-05T00:00:00.000000,Singapore,Singapore,SG,365.18,483.26,4.76,4.76,emcsg.com;  ema.gov.sg,false,""
2025-01-05T01:00:00.000000,Singapore,Singapore,SG,355.85,472.21,7.11,7.11, ema.gov.sg; emcsg.com,false,""
2025-01-05T02:00:00.000000,Singapore,Singapore,SG,348.96,463.63,9.13,9.13, ema.gov.sg; emcsg.com,false,""
2025-01-05T03:00:00.000000,Singapore,Singapore,SG,334.81,446.93,12.66,12.66, ema.gov.sg; emcsg.com,false,""
2025-01-05T04:00:00.000000,Singapore,Singapore,SG,333.1,444.75,13.29,13.29,emcsg.com;  ema.gov.sg,false,""
2025-01-05T05:00:00.000000,Singapore,Singapore,SG,333.49,444.91,13.36,13.36,emcsg.com;  ema.gov.sg,false,""
2025-01-05T06:00:00.000000,Singapore,Singapore,SG,344.39,457.5,10.8,10.8, ema.gov.sg; emcsg.com,false,""
2025-01-05T07:00:00.000000,Singapore,Singapore,SG,350.49,465.04,8.98,8.98,emcsg.com;  ema.gov.sg,false,""
2025-01-05T08:00:00.000000,Singapore,Singapore,SG,368.3,485.62,4.81,4.81, ema.gov.sg; emcsg.com,false,""
2025-01-05T09:00:00.000000,Singapore,Singapore,SG,375.91,494.66,2.75,2.75,emcsg.com;  ema.gov.sg,false,""
2025-01-05T10:00:00.000000,Singapore,Singapore,SG,374.98,494.29,2.42,2.42, ema.gov.sg; emcsg.com,false,""
2025-01-05T11:00:00.000000,Singapore,Singapore,SG,375.11,494.95,2.01,2.01, ema.gov.sg; emcsg.com,false,""
2025-01-05T12:00:00.000000,Singapore,Singapore,SG,375.86,495.5,2.05,2.05, ema.gov.sg; emcsg.com,false,""
2025-01-05T13:00:00.000000,Singapore,Singapore,SG,375.44,495.19,2.04,2.04, ema.gov.sg; emcsg.com,false,""
2025-01-05T14:00:00.000000,Singapore,Singapore,SG,374.96,494.88,2.09,2.09, ema.gov.sg; emcsg.com,false,""
2025-01-05T15:00:00.000000,Singapore,Singapore,SG,375.92,495.67,2.16,2.16,emcsg.com;  ema.gov.sg,false,""
2025-01-05T16:00:00.000000,Singapore,Singapore,SG,375.53,495.53,2.42,2.42, ema.gov.sg; emcsg.com,false,""
2025-01-05T17:00:00.000000,Singapore,Singapore,SG,376.46,496.3,2.5,2.5,emcsg.com;  ema.gov.sg,false,""
2025-01-05T18:00:00.000000,Singapore,Singapore,SG,376.51,496.38,2.6,2.6, ema.gov.sg; emcsg.com,false,""
2025-01-05T19:00:00.000000,Singapore,Singapore,SG,379.26,498.61,2.72,2.72,emcsg.com;  ema.gov.sg,false,""
2025-01-05T20:00:00.000000,Singapore,Singapore,SG,377.75,497.4,2.69,2.69, ema.gov.sg; emcsg.com,false,""
2025-01-05T21:00:00.000000,Singapore,Singapore,SG,375.94,495.92,2.56,2.56,emcsg.com;  ema.gov.sg,false,""
2025-01-05T22:00:00.000000,Singapore,Singapore,SG,378.01,497.47,2.47,2.47,emcsg.com;  ema.gov.sg,false,""
2025-01-05T23:00:00.000000,Singapore,Singapore,SG,374.54,493.87,2.77,2.77, ema.gov.sg; emcsg.com,false,""
2025-01-06T00:00:00.000000,Singapore,Singapore,SG,367.19,485.86,4.01,4.01,emcsg.com;  ema.gov.sg,false,""
2025-01-06T01:00:00.000000,Singapore,Singapore,SG,357.09,473.67,6.68,6.68,emcsg.com;  ema.gov.sg,false,""
2025-01-06T02:00:00.000000,Singapore,Singapore,SG,354.81,470.34,7.7,7.7,emcsg.com;  ema.gov.sg,false,""
2025-01-06T03:00:00.000000,Singapore,Singapore,SG,347.96,462.66,9.15,9.15, ema.gov.sg; emcsg.com,false,""
2025-01-06T04:00:00.000000,Singapore,Singapore,SG,340.67,453.62,11.32,11.32, ema.gov.sg; emcsg.com,false,""
2025-01-06T05:00:00.000000,Singapore,Singapore,SG,343.2,456.43,10.87,10.87,emcsg.com;  ema.gov.sg,false,""
2025-01-06T06:00:00.000000,Singapore,Singapore,SG,347.51,461.3,9.91,9.91,emcsg.com;  ema.gov.sg,false,""
2025-01-06T07:00:00.000000,Singapore,Singapore,SG,353.45,468.6,8.18,8.18,emcsg.com;  ema.gov.sg,false,""
2025-01-06T08:00:00.000000,Singapore,Singapore,SG,358.52,475.44,6.31,6.31, ema.gov.sg; emcsg.com,false,""
2025-01-06T09:00:00.000000,Singapore,Singapore,SG,367.94,486.36,4.05,4.05,emcsg.com;  ema.gov.sg,false,""
2025-01-06T10:00:00.000000,Singapore,Singapore,SG,373.49,492.67,2.83,2.83,emcsg.com;  ema.gov.sg,false,""
2025-01-06T11:00:00.000000,Singapore,Singapore,SG,374.96,494.86,2.15,2.15, ema.gov.sg; emcsg.com,false,""
2025-01-06T12:00:00.000000,Singapore,Singapore,SG,374.8,494.76,2.15,2.15,emcsg.com;  ema.gov.sg,false,""
2025-01-06T13:00:00.000000,Singapore,Singapore,SG,375.5,495.31,2.23,2.23,emcsg.com;  ema.gov.sg,false,""
2025-01-06T14:00:00.000000,Singapore,Singapore,SG,375.16,495.14,2.28,2.28, ema.gov.sg; emcsg.com,false,""
2025-01-06T15:00:00.000000,Singapore,Singapore,SG,375.55,495.51,2.4,2.4,emcsg.com;  ema.gov.sg,false,""
2025-01-06T16:00:00.000000,Singapore,Singapore,SG,375.36,495.42,2.48,2.48,emcsg.com;  ema.gov.sg,false,""
2025-01-06T17:00:00.000000,Singapore,Singapore,SG,376.12,496.05,2.57,2.57,emcsg.com;  ema.gov.sg,false,""
2025-01-06T18:00:00.000000,Singapore,Singapore,SG,377.08,496.86,2.65,2.65,emcsg.com;  ema.gov.sg,false,""
2025-01-06T19:00:00.000000,Singapore,Singapore,SG,377.86,497.52,2.68,2.68,emcsg.com;  ema.gov.sg,false,""
2025-01-06T20:00:00.000000,Singapore,Singapore,SG,378.05,497.68,2.66,2.66,emcsg.com;  ema.gov.sg,false,""
2025-01-06T21:00:00.000000,Singapore,Singapore,SG,377.21,496.96,2.56,2.56,emcsg.com;  ema.gov.sg,false,""
2025-01-06T22:00:00.000000,Singapore,Singapore,SG,376.58,496.38,2.4,2.4,emcsg.com;  ema.gov.sg,false,""
2025-01-06T23:00:00.000000,Singapore,Singapore,SG,373.2,492.8,2.76,2.76, ema.gov.sg; emcsg.com,false,""
2025-01-07T00:00:00.000000,Singapore,Singapore,SG,364.77,482.94,4.68,4.68, ema.gov.sg; emcsg.com,false,""
2025-01-07T01:00:00.000000,Singapore,Singapore,SG,357.75,474.51,6.52,6.52,emcsg.com;  ema.gov.sg,false,""
2025-01-07T02:00:00.000000,Singapore,Singapore,SG,355.73,471.69,7.32,7.32,emcsg.com;  ema.gov.sg,false,""
2025-01-07T03:00:00.000000,Singapore,Singapore,SG,346.99,461.48,9.44,9.44, ema.gov.sg; emcsg.com,false,""
2025-01-07T04:00:00.000000,Singapore,Singapore,SG,348.12,462.04,9.77,9.77,emcsg.com;  ema.gov.sg,false,""
2025-01-07T05:00:00.000000,Singapore,Singapore,SG,353.88,468.58,8.5,8.5, ema.gov.sg; emcsg.com,false,""
2025-01-07T06:00:00.000000,Singapore,Singapore,SG,347.79,461.97,9.61,9.61, ema.gov.sg; emcsg.com,false,""
2025-01-07T07:00:00.000000,Singapore,Singapore,SG,353.64,468.53,8.4,8.4,emcsg.com;  ema.gov.sg,false,""
2025-01-07T08:00:00.000000,Singapore,Singapore,SG,358.14,474.42,6.76,6.76,emcsg.com;  ema.gov.sg,false,""
2025-01-07T09:00:00.000000,Singapore,Singapore,SG,365.2,482.3,5.34,5.34,emcsg.com;  ema.gov.sg,false,""
2025-01-07T10:00:00.000000,Singapore,Singapore,SG,372.62,491.4,3.24,3.24, ema.gov.sg; emcsg.com,false,""
2025-01-07T11:00:00.000000,Singapore,Singapore,SG,376.36,495.97,2.18,2.18, ema.gov.sg; emcsg.com,false,""
2025-01-07T12:00:00.000000,Singapore,Singapore,SG,375.6,495.41,2.17,2.17,emcsg.com;  ema.gov.sg,false,""
2025-01-07T13:00:00.000000,Singapore,Singapore,SG,376.0,495.75,2.23,2.23, ema.gov.sg; emcsg.com,false,""
2025-01-07T14:00:00.000000,Singapore,Singapore,SG,376.05,495.84,2.32,2.32,emcsg.com;  ema.gov.sg,false,""
2025-01-07T15:00:00.000000,Singapore,Singapore,SG,376.37,496.15,2.41,2.41,emcsg.com;  ema.gov.sg,false,""
2025-01-07T16:00:00.000000,Singapore,Singapore,SG,377.52,497.13,2.51,2.51,emcsg.com;  ema.gov.sg,false,""
2025-01-07T17:00:00.000000,Singapore,Singapore,SG,376.73,496.56,2.56,2.56, ema.gov.sg; emcsg.com,false,""
2025-01-07T18:00:00.000000,Singapore,Singapore,SG,376.35,496.28,2.61,2.61,emcsg.com;  ema.gov.sg,false,""
2025-01-07T19:00:00.000000,Singapore,Singapore,SG,376.01,496.02,2.63,2.63, ema.gov.sg; emcsg.com,false,""
2025-01-07T20:00:00.000000,Singapore,Singapore,SG,377.51,497.24,2.64,2.64,emcsg.com;  ema.gov.sg,false,""
2025-01-07T21:00:00.000000,Singapore,Singapore,SG,376.62,496.48,2.53,2.53,emcsg.com;  ema.gov.sg,false,""
2025-01-07T22:00:00.000000,Singapore,Singapore,SG,376.29,496.13,2.4,2.4,emcsg.com;  ema.gov.sg,false,""
2025-01-07T23:00:00.000000,Singapore,Singapore,SG,372.36,491.95,2.87,2.87,emcsg.com;  ema.gov.sg,false,""
2025-01-08T00:00:00.000000,Singapore,Singapore,SG,368.48,487.4,3.68,3.68,emcsg.com;  ema.gov.sg,false,""
2025-01-08T01:00:00.000000,Singapore,Singapore,SG,358.14,474.99,6.38,6.38, ema.gov.sg; emcsg.com,false,""
2025-01-08T02:00:00.000000,Singapore,Singapore,SG,348.44,463.28,9.0,9.0,emcsg.com;  ema.gov.sg,false,""
2025-01-08T03:00:00.000000,Singapore,Singapore,SG,344.38,458.32,10.21,10.21,emcsg.com;  ema.gov.sg,false,""
2025-01-08T04:00:00.000000,Singapore,Singapore,SG,346.01,459.79,10.1,10.1, ema.gov.sg; emcsg.com,false,""
2025-01-08T05:00:00.000000,Singapore,Singapore,SG,334.32,446.35,12.76,12.76, ema.gov.sg; emcsg.com,false,""
2025-01-08T06:00:00.000000,Singapore,Singapore,SG,344.92,458.4,10.46,10.46, ema.gov.sg; emcsg.com,false,""
2025-01-08T07:00:00.000000,Singapore,Singapore,SG,348.83,462.87,9.53,9.53, ema.gov.sg; emcsg.com,false,""
2025-01-08T08:00:00.000000,Singapore,Singapore,SG,356.21,471.92,7.46,7.46, ema.gov.sg; emcsg.com,false,""
2025-01-08T09:00:00.000000,Singapore,Singapore,SG,366.46,484.18,4.78,4.78, ema.gov.sg; emcsg.com,false,""
2025-01-08T10:00:00.000000,Singapore,Singapore,SG,370.58,489.13,3.7,3.7, ema.gov.sg; emcsg.com,false,""
2025-01-08T11:00:00.000000,Singapore,Singapore,SG,376.63,496.2,2.25,2.25, ema.gov.sg; emcsg.com,false,""
2025-01-08T12:00:00.000000,Singapore,Singapore,SG,375.83,495.59,2.22,2.22,emcsg.com;  ema.gov.sg,false,""
2025-01-08T13:00:00.000000,Singapore,Singapore,SG,375.84,495.65,2.27,2.27,emcsg.com;  ema.gov.sg,false,""
2025-01-08T14:00:00.000000,Singapore,Singapore,SG,376.0,495.83,2.36,2.36,emcsg.com;  ema.gov.sg,false,""
2025-01-08T15:00:00.000000,Singapore,Singapore,SG,375.73,495.68,2.44,2.44, ema.gov.sg; emcsg.com,false,""
2025-01-08T16:00:00.000000,Singapore,Singapore,SG,375.45,495.53,2.54,2.54,emcsg.com;  ema.gov.sg,false,""
2025-01-08T17:00:00.000000,Singapore,Singapore,SG,376.34,496.28,2.63,2.63,emcsg.com;  ema.gov.sg,false,""
2025-01-08T18:00:00.000000,Singapore,Singapore,SG,377.04,496.88,2.68,2.68,emcsg.com;  ema.gov.sg,false,""
2025-01-08T19:00:00.000000,Singapore,Singapore,SG,376.52,496.48,2.71,2.71, ema.gov.sg; emcsg.com,false,""
2025-01-08T20:00:00.000000,Singapore,Singapore,SG,377.88,497.59,2.7,2.7, ema.gov.sg; emcsg.com,false,""
2025-01-08T21:00:00.000000,Singapore,Singapore,SG,376.1,496.09,2.6,2.6, ema.gov.sg; emcsg.com,false,""
2025-01-08T22:00:00.000000,Singapore,Singapore,SG,375.1,495.2,2.44,2.44, ema.gov.sg; emcsg.com,false,""
2025-01-08T23:00:00.000000,Singapore,Singapore,SG,372.73,492.32,2.92,2.92,emcsg.com;  ema.gov.sg,false,""
2025-01-09T00:00:00.000000,Singapore,Singapore,SG,366.7,485.24,4.25,4.25,emcsg.com;  ema.gov.sg,false,""
2025-01-09T01:00:00.000000,Singapore,Singapore,SG,355.28,471.52,7.25,7.25, ema.gov.sg; emcsg.com,false,""
2025-01-09T02:00:00.000000,Singapore,Singapore,SG,347.21,461.82,9.42,9.42,emcsg.com;  ema.gov.sg,false,""
2025-01-09T03:00:00.000000,Singapore,Singapore,SG,342.72,456.43,10.62,10.62, ema.gov.sg; emcsg.com,false,""
2025-01-09T04:00:00.000000,Singapore,Singapore,SG,338.12,450.53,12.13,12.13,emcsg.com;  ema.gov.sg,false,""
2025-01-09T05:00:00.000000,Singapore,Singapore,SG,339.77,452.86,11.46,11.46,emcsg.com;  ema.gov.sg,false,""
2025-01-09T06:00:00.000000,Singapore,Singapore,SG,336.94,449.19,12.38,12.38, ema.gov.sg; emcsg.com,false,""
2025-01-09T07:00:00.000000,Singapore,Singapore,SG,346.0,459.89,10.1,10.1, ema.gov.sg; emcsg.com,false,""
2025-01-09T08:00:00.000000,Singapore,Singapore,SG,355.31,470.81,7.78,7.78,emcsg.com;  ema.gov.sg,false,""
2025-01-09T09:00:00.000000,Singapore,Singapore,SG,367.81,485.31,4.88,4.88, ema.gov.sg; emcsg.com,false,""
2025-01-09T10:00:00.000000,Singapore,Singapore,SG,372.97,492.16,3.03,3.03, ema.gov.sg; emcsg.com,false,""
2025-01-09T11:00:00.000000,Singapore,Singapore,SG,375.7,495.56,2.22,2.22, ema.gov.sg; emcsg.com,false,""
2025-01-09T12:00:00.000000,Singapore,Singapore,SG,375.7,495.56,2.25,2.25,emcsg.com;  ema.gov.sg,false,""
2025-01-09T13:00:00.000000,Singapore,Singapore,SG,375.8,495.67,2.29,2.29,emcsg.com;  ema.gov.sg,false,""
2025-01-09T14:00:00.000000,Singapore,Singapore,SG,375.51,495.49,2.38,2.38,emcsg.com;  ema.gov.sg,false,""
2025-01-09T15:00:00.000000,Singapore,Singapore,SG,376.06,495.99,2.48,2.48,emcsg.com;  ema.gov.sg,false,""
2025-01-09T16:00:00.000000,Singapore,Singapore,SG,375.29,495.41,2.57,2.57,emcsg.com;  ema.gov.sg,false,""
2025-01-09T17:00:00.000000,Singapore,Singapore,SG,376.37,496.33,2.67,2.67, ema.gov.sg; emcsg.com,false,""
2025-01-09T18:00:00.000000,Singapore,Singapore,SG,378.21,497.87,2.73,2.73,emcsg.com;  ema.gov.sg,false,""
