Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Ireland,Ireland,IE,127.13,167.17,75.51,73.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:00:00.000000,Ireland,Ireland,IE,126.18,166.25,75.65,73.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:00:00.000000,Ireland,Ireland,IE,132.29,173.55,74.49,72.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:00:00.000000,Ireland,Ireland,IE,136.52,178.6,73.69,71.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:00:00.000000,Ireland,Ireland,IE,142.66,186.17,72.49,69.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:00:00.000000,Ireland,Ireland,IE,146.13,190.45,71.82,69.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:00:00.000000,Ireland,Ireland,IE,141.53,184.0,73.0,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:00:00.000000,Ireland,Ireland,IE,133.81,174.78,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:00:00.000000,Ireland,Ireland,IE,136.65,178.65,73.76,71.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:00:00.000000,Ireland,Ireland,IE,137.76,180.31,73.5,70.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:00:00.000000,Ireland,Ireland,IE,145.81,189.98,72.06,69.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:00:00.000000,Ireland,Ireland,IE,200.11,255.7,61.81,58.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:00:00.000000,Ireland,Ireland,IE,281.46,353.46,46.46,44.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:00:00.000000,Ireland,Ireland,IE,333.9,416.55,36.55,35.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:00:00.000000,Ireland,Ireland,IE,338.2,422.0,35.7,34.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T15:00:00.000000,Ireland,Ireland,IE,317.4,398.15,39.36,37.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T16:00:00.000000,Ireland,Ireland,IE,313.03,393.23,40.07,37.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T17:00:00.000000,Ireland,Ireland,IE,322.94,405.08,38.15,35.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T18:00:00.000000,Ireland,Ireland,IE,325.63,408.41,37.61,35.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T19:00:00.000000,Ireland,Ireland,IE,331.49,415.65,36.46,33.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T20:00:00.000000,Ireland,Ireland,IE,329.4,413.35,36.81,34.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T21:00:00.000000,Ireland,Ireland,IE,334.98,420.31,35.79,32.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T22:00:00.000000,Ireland,Ireland,IE,331.1,415.92,36.58,32.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T23:00:00.000000,Ireland,Ireland,IE,324.47,407.72,37.99,34.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T00:00:00.000000,Ireland,Ireland,IE,335.07,419.23,36.21,34.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T01:00:00.000000,Ireland,Ireland,IE,327.91,410.34,37.59,35.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T02:00:00.000000,Ireland,Ireland,IE,277.71,351.25,46.99,42.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
