Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,India,Western India,IN-WE,671.32,727.46,10.9,7.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T01:00:00.000000,India,Western India,IN-WE,661.71,717.21,12.17,8.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T02:00:00.000000,India,Western India,IN-WE,641.31,696.59,14.88,11.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T03:00:00.000000,India,Western India,IN-WE,610.32,665.2,18.99,15.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T04:00:00.000000,India,Western India,IN-WE,605.03,659.91,19.69,16.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T05:00:00.000000,India,Western India,IN-WE,601.59,656.39,20.15,17.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T06:00:00.000000,India,Western India,IN-WE,614.63,670.16,18.42,16.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T07:00:00.000000,India,Western India,IN-WE,602.92,658.12,19.98,17.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T08:00:00.000000,India,Western India,IN-WE,602.78,657.95,20.0,17.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T09:00:00.000000,India,Western India,IN-WE,600.62,655.68,20.29,17.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T10:00:00.000000,India,Western India,IN-WE,602.28,657.33,20.07,17.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T11:00:00.000000,India,Western India,IN-WE,610.88,666.06,18.92,16.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T12:00:00.000000,India,Western India,IN-WE,648.75,704.54,13.9,11.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T13:00:00.000000,India,Western India,IN-WE,664.6,720.63,11.79,8.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T14:00:00.000000,India,Western India,IN-WE,661.43,717.29,12.21,9.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T15:00:00.000000,India,Western India,IN-WE,658.58,714.24,12.59,9.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T16:00:00.000000,India,Western India,IN-WE,657.65,713.24,12.71,9.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T17:00:00.000000,India,Western India,IN-WE,658.21,713.78,12.64,9.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T18:00:00.000000,India,Western India,IN-WE,649.72,704.65,13.73,9.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T19:00:00.000000,India,Western India,IN-WE,657.77,713.02,12.66,8.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T20:00:00.000000,India,Western India,IN-WE,657.0,712.21,12.76,8.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T21:00:00.000000,India,Western India,IN-WE,657.0,712.2,12.77,8.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T22:00:00.000000,India,Western India,IN-WE,655.56,710.66,12.96,8.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01T23:00:00.000000,India,Western India,IN-WE,654.44,709.47,13.1,9.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T00:00:00.000000,India,Western India,IN-WE,652.6,707.51,13.35,9.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T01:00:00.000000,India,Western India,IN-WE,662.34,717.9,12.06,8.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T02:00:00.000000,India,Western India,IN-WE,639.53,694.7,15.08,11.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T03:00:00.000000,India,Western India,IN-WE,604.68,659.3,19.71,16.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T04:00:00.000000,India,Western India,IN-WE,610.41,665.5,18.95,16.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T05:00:00.000000,India,Western India,IN-WE,603.95,658.83,19.81,17.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T06:00:00.000000,India,Western India,IN-WE,616.11,671.66,18.2,15.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T07:00:00.000000,India,Western India,IN-WE,603.89,659.06,19.82,17.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T08:00:00.000000,India,Western India,IN-WE,603.38,658.51,19.89,17.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T09:00:00.000000,India,Western India,IN-WE,604.55,659.69,19.74,17.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T10:00:00.000000,India,Western India,IN-WE,609.06,664.31,19.14,16.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T11:00:00.000000,India,Western India,IN-WE,614.98,670.28,18.35,15.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T12:00:00.000000,India,Western India,IN-WE,649.32,705.13,13.79,11.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T13:00:00.000000,India,Western India,IN-WE,665.14,721.21,11.68,8.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T14:00:00.000000,India,Western India,IN-WE,662.1,718.01,12.08,9.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T15:00:00.000000,India,Western India,IN-WE,659.52,715.25,12.43,9.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T16:00:00.000000,India,Western India,IN-WE,657.75,713.34,12.67,9.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T17:00:00.000000,India,Western India,IN-WE,655.39,710.79,12.98,9.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T18:00:00.000000,India,Western India,IN-WE,645.34,699.82,14.42,10.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T19:00:00.000000,India,Western India,IN-WE,650.11,704.66,13.79,9.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T20:00:00.000000,India,Western India,IN-WE,647.91,702.32,14.08,9.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T21:00:00.000000,India,Western India,IN-WE,647.65,702.03,14.12,9.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T22:00:00.000000,India,Western India,IN-WE,645.77,700.03,14.37,10.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02T23:00:00.000000,India,Western India,IN-WE,649.35,703.85,13.89,9.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T00:00:00.000000,India,Western India,IN-WE,655.57,710.48,13.07,9.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T01:00:00.000000,India,Western India,IN-WE,658.22,713.3,12.72,9.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T02:00:00.000000,India,Western India,IN-WE,639.69,694.65,15.17,11.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T03:00:00.000000,India,Western India,IN-WE,613.1,667.9,18.7,15.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T04:00:00.000000,India,Western India,IN-WE,612.46,667.45,18.78,16.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T05:00:00.000000,India,Western India,IN-WE,608.36,663.25,19.33,16.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T06:00:00.000000,India,Western India,IN-WE,617.89,673.33,18.06,15.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T07:00:00.000000,India,Western India,IN-WE,607.63,662.78,19.42,17.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T08:00:00.000000,India,Western India,IN-WE,605.81,660.87,19.66,17.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T09:00:00.000000,India,Western India,IN-WE,605.8,660.84,19.67,17.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T10:00:00.000000,India,Western India,IN-WE,608.86,663.97,19.26,16.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T11:00:00.000000,India,Western India,IN-WE,617.52,672.8,18.11,15.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T12:00:00.000000,India,Western India,IN-WE,652.76,708.62,13.43,10.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T13:00:00.000000,India,Western India,IN-WE,668.54,724.65,11.33,8.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T14:00:00.000000,India,Western India,IN-WE,665.81,721.78,11.69,8.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T15:00:00.000000,India,Western India,IN-WE,663.77,719.61,11.96,8.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T16:00:00.000000,India,Western India,IN-WE,661.98,717.69,12.2,9.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T17:00:00.000000,India,Western India,IN-WE,659.6,715.11,12.52,9.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T18:00:00.000000,India,Western India,IN-WE,650.21,705.05,13.76,10.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T19:00:00.000000,India,Western India,IN-WE,656.82,711.84,12.9,9.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T20:00:00.000000,India,Western India,IN-WE,657.26,712.3,12.84,9.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T21:00:00.000000,India,Western India,IN-WE,658.3,713.41,12.71,9.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T22:00:00.000000,India,Western India,IN-WE,655.46,710.39,13.08,9.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03T23:00:00.000000,India,Western India,IN-WE,656.79,711.8,12.91,9.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T00:00:00.000000,India,Western India,IN-WE,662.24,717.61,12.18,8.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T01:00:00.000000,India,Western India,IN-WE,663.52,718.97,12.01,8.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T02:00:00.000000,India,Western India,IN-WE,644.45,699.71,14.54,11.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T03:00:00.000000,India,Western India,IN-WE,614.26,669.17,18.55,16.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T04:00:00.000000,India,Western India,IN-WE,611.59,666.59,18.9,16.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T05:00:00.000000,India,Western India,IN-WE,606.63,661.46,19.56,17.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T06:00:00.000000,India,Western India,IN-WE,615.16,670.5,18.42,16.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T07:00:00.000000,India,Western India,IN-WE,603.33,658.29,19.98,17.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T08:00:00.000000,India,Western India,IN-WE,603.75,658.68,19.93,17.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T09:00:00.000000,India,Western India,IN-WE,603.65,658.52,19.94,17.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T10:00:00.000000,India,Western India,IN-WE,605.87,660.77,19.65,17.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T11:00:00.000000,India,Western India,IN-WE,611.02,665.94,18.96,16.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T12:00:00.000000,India,Western India,IN-WE,645.26,700.71,14.41,12.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T13:00:00.000000,India,Western India,IN-WE,661.98,717.72,12.18,9.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T14:00:00.000000,India,Western India,IN-WE,659.86,715.51,12.45,9.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04T15:00:00.000000,India,Western India,IN-WE,658.04,713.58,12.69,10.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
