Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,South Africa,South Africa,ZA,627.68,682.03,16.25,11.48,eskom.co.za,false,""
2024-01-01T01:00:00.000000,South Africa,South Africa,ZA,625.65,678.55,16.68,11.84,eskom.co.za,false,""
2024-01-01T02:00:00.000000,South Africa,South Africa,ZA,624.2,678.88,16.62,11.57,eskom.co.za,false,""
2024-01-01T03:00:00.000000,South Africa,South Africa,ZA,619.96,675.01,17.03,12.0,eskom.co.za,false,""
2024-01-01T04:00:00.000000,South Africa,South Africa,ZA,608.9,665.38,18.12,13.22,eskom.co.za,false,""
2024-01-01T05:00:00.000000,South Africa,South Africa,ZA,589.02,642.53,21.42,16.69,eskom.co.za,false,""
2024-01-01T06:00:00.000000,South Africa,South Africa,ZA,570.03,624.16,23.8,19.24,eskom.co.za,false,""
2024-01-01T07:00:00.000000,South Africa,South Africa,ZA,565.38,619.86,24.43,19.93,eskom.co.za,false,""
2024-01-01T08:00:00.000000,South Africa,South Africa,ZA,563.48,618.69,24.73,20.28,eskom.co.za,false,""
2024-01-01T09:00:00.000000,South Africa,South Africa,ZA,565.94,618.71,25.25,20.69,eskom.co.za,false,""
2024-01-01T10:00:00.000000,South Africa,South Africa,ZA,573.02,624.97,24.6,19.94,eskom.co.za,false,""
2024-01-01T11:00:00.000000,South Africa,South Africa,ZA,575.02,626.96,24.34,19.62,eskom.co.za,false,""
2024-01-01T12:00:00.000000,South Africa,South Africa,ZA,571.87,623.6,24.75,19.91,eskom.co.za,false,""
2024-01-01T13:00:00.000000,South Africa,South Africa,ZA,570.54,622.09,24.93,20.02,eskom.co.za,false,""
2024-01-01T14:00:00.000000,South Africa,South Africa,ZA,568.54,619.81,25.19,20.32,eskom.co.za,false,""
2024-01-01T15:00:00.000000,South Africa,South Africa,ZA,577.39,631.13,23.44,18.66,eskom.co.za,false,""
2024-01-01T16:00:00.000000,South Africa,South Africa,ZA,591.49,648.33,20.85,16.12,eskom.co.za,false,""
2024-01-01T17:00:00.000000,South Africa,South Africa,ZA,605.24,662.17,19.05,14.27,eskom.co.za,false,""
2024-01-01T18:00:00.000000,South Africa,South Africa,ZA,605.19,661.87,19.1,14.36,eskom.co.za,false,""
2024-01-01T19:00:00.000000,South Africa,South Africa,ZA,610.94,667.1,18.52,13.76,eskom.co.za,false,""
2024-01-01T20:00:00.000000,South Africa,South Africa,ZA,625.44,678.24,17.31,12.39,eskom.co.za,false,""
2024-01-01T21:00:00.000000,South Africa,South Africa,ZA,627.1,677.36,17.34,12.42,eskom.co.za,false,""
2024-01-01T22:00:00.000000,South Africa,South Africa,ZA,635.12,684.91,16.38,11.45,eskom.co.za,false,""
2024-01-01T23:00:00.000000,South Africa,South Africa,ZA,638.41,688.37,15.95,10.94,eskom.co.za,false,""
2024-01-02T00:00:00.000000,South Africa,South Africa,ZA,642.38,692.52,15.42,10.36,eskom.co.za,false,""
2024-01-02T01:00:00.000000,South Africa,South Africa,ZA,640.91,691.07,15.62,10.54,eskom.co.za,false,""
2024-01-02T02:00:00.000000,South Africa,South Africa,ZA,645.37,696.34,15.04,9.94,eskom.co.za,false,""
2024-01-02T03:00:00.000000,South Africa,South Africa,ZA,646.03,696.8,14.95,9.92,eskom.co.za,false,""
2024-01-02T04:00:00.000000,South Africa,South Africa,ZA,640.62,691.9,15.66,10.75,eskom.co.za,false,""
2024-01-02T05:00:00.000000,South Africa,South Africa,ZA,621.63,674.72,18.19,13.28,eskom.co.za,false,""
2024-01-02T06:00:00.000000,South Africa,South Africa,ZA,610.91,664.96,19.62,14.77,eskom.co.za,false,""
2024-01-02T07:00:00.000000,South Africa,South Africa,ZA,608.13,662.29,19.98,15.26,eskom.co.za,false,""
