Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01T00:00:00.000000,USA,Pacificorp West,US-NW-PACW,168.21,216.05,69.05,65.67,eia.gov,false,""
2023-01-01T01:00:00.000000,USA,Pacificorp West,US-NW-PACW,145.81,188.95,74.14,70.44,eia.gov,false,""
2023-01-01T02:00:00.000000,USA,Pacificorp West,US-NW-PACW,153.77,196.9,73.48,70.04,eia.gov,false,""
2023-01-01T03:00:00.000000,USA,Pacificorp West,US-NW-PACW,151.42,194.51,73.67,70.07,eia.gov,false,""
2023-01-01T04:00:00.000000,USA,Pacificorp West,US-NW-PACW,150.87,195.55,72.53,68.89,eia.gov,false,""
2023-01-01T05:00:00.000000,USA,Pacificorp West,US-NW-PACW,145.18,189.07,73.56,69.68,eia.gov,false,""
2023-01-01T06:00:00.000000,USA,Pacificorp West,US-NW-PACW,178.84,226.32,68.93,65.21,eia.gov,false,""
2023-01-01T07:00:00.000000,USA,Pacificorp West,US-NW-PACW,203.0,254.48,64.56,60.98,eia.gov,false,""
2023-01-01T08:00:00.000000,USA,Pacificorp West,US-NW-PACW,230.4,285.8,60.1,56.45,eia.gov,false,""
2023-01-01T09:00:00.000000,USA,Pacificorp West,US-NW-PACW,240.16,294.66,60.25,56.49,eia.gov,false,""
2023-01-01T10:00:00.000000,USA,Pacificorp West,US-NW-PACW,243.82,297.24,60.96,57.02,eia.gov,false,""
2023-01-01T11:00:00.000000,USA,Pacificorp West,US-NW-PACW,263.05,318.94,57.96,54.38,eia.gov,false,""
2023-01-01T12:00:00.000000,USA,Pacificorp West,US-NW-PACW,250.5,305.4,59.44,55.58,eia.gov,false,""
2023-01-01T13:00:00.000000,USA,Pacificorp West,US-NW-PACW,260.01,319.75,55.23,51.72,eia.gov,false,""
2023-01-01T14:00:00.000000,USA,Pacificorp West,US-NW-PACW,239.83,295.2,59.75,55.7,eia.gov,false,""
2023-01-01T15:00:00.000000,USA,Pacificorp West,US-NW-PACW,229.13,285.57,59.75,55.19,eia.gov,false,""
2023-01-01T16:00:00.000000,USA,Pacificorp West,US-NW-PACW,218.67,273.16,62.05,57.93,eia.gov,false,""
2023-01-01T17:00:00.000000,USA,Pacificorp West,US-NW-PACW,211.31,264.15,64.02,59.93,eia.gov,false,""
2023-01-01T18:00:00.000000,USA,Pacificorp West,US-NW-PACW,217.62,271.55,62.88,58.99,eia.gov,false,""
2023-01-01T19:00:00.000000,USA,Pacificorp West,US-NW-PACW,220.52,276.51,61.18,57.59,eia.gov,false,""
2023-01-01T20:00:00.000000,USA,Pacificorp West,US-NW-PACW,228.89,286.06,59.71,56.35,eia.gov,false,""
2023-01-01T21:00:00.000000,USA,Pacificorp West,US-NW-PACW,231.11,288.88,59.14,56.07,eia.gov,false,""
2023-01-01T22:00:00.000000,USA,Pacificorp West,US-NW-PACW,222.25,278.53,60.86,57.83,eia.gov,false,""
2023-01-01T23:00:00.000000,USA,Pacificorp West,US-NW-PACW,216.44,272.81,61.01,57.25,eia.gov,false,""
2023-01-02T00:00:00.000000,USA,Pacificorp West,US-NW-PACW,187.68,241.51,64.75,60.35,eia.gov,false,""
2023-01-02T01:00:00.000000,USA,Pacificorp West,US-NW-PACW,191.56,245.08,64.72,60.23,eia.gov,false,""
2023-01-02T02:00:00.000000,USA,Pacificorp West,US-NW-PACW,194.07,247.19,64.74,60.25,eia.gov,false,""
2023-01-02T03:00:00.000000,USA,Pacificorp West,US-NW-PACW,197.6,250.34,64.83,60.42,eia.gov,false,""
2023-01-02T04:00:00.000000,USA,Pacificorp West,US-NW-PACW,216.64,272.45,61.24,57.27,eia.gov,false,""
2023-01-02T05:00:00.000000,USA,Pacificorp West,US-NW-PACW,227.42,284.37,59.64,55.82,eia.gov,false,""
2023-01-02T06:00:00.000000,USA,Pacificorp West,US-NW-PACW,242.39,300.67,57.64,54.05,eia.gov,false,""
2023-01-02T07:00:00.000000,USA,Pacificorp West,US-NW-PACW,246.81,306.06,56.62,52.85,eia.gov,false,""
2023-01-02T08:00:00.000000,USA,Pacificorp West,US-NW-PACW,264.32,325.12,54.29,50.74,eia.gov,false,""
2023-01-02T09:00:00.000000,USA,Pacificorp West,US-NW-PACW,264.94,327.14,53.21,49.97,eia.gov,false,""
