Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Japan,Japan,JP,352.64,431.66,35.58,26.03,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:00:00.000000,Japan,Japan,JP,222.77,287.61,59.3,48.75,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:00:00.000000,Japan,Japan,JP,192.52,254.06,64.81,53.89,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:00:00.000000,Japan,Japan,JP,186.4,247.13,65.92,54.71,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:00:00.000000,Japan,Japan,JP,202.99,265.3,62.9,51.3,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:00:00.000000,Japan,Japan,JP,254.71,322.44,53.46,41.8,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:00:00.000000,Japan,Japan,JP,329.83,405.64,39.72,28.48,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:00:00.000000,Japan,Japan,JP,403.02,486.91,26.38,15.87,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:00:00.000000,Japan,Japan,JP,426.8,513.84,22.06,12.51,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:00:00.000000,Japan,Japan,JP,429.79,517.36,21.53,12.3,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:00:00.000000,Japan,Japan,JP,430.57,518.25,21.39,12.23,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:00:00.000000,Japan,Japan,JP,431.34,519.11,21.26,12.14,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:00:00.000000,Japan,Japan,JP,430.39,518.0,21.43,12.19,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:00:00.000000,Japan,Japan,JP,427.86,515.13,21.89,12.27,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:00:00.000000,Japan,Japan,JP,426.65,513.81,22.14,12.32,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T15:00:00.000000,Japan,Japan,JP,423.54,510.27,22.73,12.32,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T16:00:00.000000,Japan,Japan,JP,421.72,508.19,23.04,12.39,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T17:00:00.000000,Japan,Japan,JP,421.65,508.17,23.05,12.56,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T18:00:00.000000,Japan,Japan,JP,421.99,508.63,22.99,12.69,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T19:00:00.000000,Japan,Japan,JP,422.11,508.79,22.97,12.67,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T20:00:00.000000,Japan,Japan,JP,421.88,508.43,23.01,12.69,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T21:00:00.000000,Japan,Japan,JP,422.84,509.42,22.81,12.71,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T22:00:00.000000,Japan,Japan,JP,415.67,501.61,24.11,14.46,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T23:00:00.000000,Japan,Japan,JP,361.84,442.15,33.93,24.62,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T00:00:00.000000,Japan,Japan,JP,289.15,361.32,47.17,37.45,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T01:00:00.000000,Japan,Japan,JP,234.69,300.9,57.12,46.99,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T02:00:00.000000,Japan,Japan,JP,205.25,268.25,62.48,51.99,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T03:00:00.000000,Japan,Japan,JP,209.69,272.99,61.67,50.93,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T04:00:00.000000,Japan,Japan,JP,236.94,302.98,56.7,45.67,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T05:00:00.000000,Japan,Japan,JP,280.6,351.23,48.73,37.67,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T06:00:00.000000,Japan,Japan,JP,344.54,421.93,37.04,26.29,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T07:00:00.000000,Japan,Japan,JP,406.82,491.18,25.69,15.51,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T08:00:00.000000,Japan,Japan,JP,426.89,513.9,22.04,12.71,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T09:00:00.000000,Japan,Japan,JP,428.72,516.07,21.71,12.67,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T10:00:00.000000,Japan,Japan,JP,428.77,516.13,21.7,12.65,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T11:00:00.000000,Japan,Japan,JP,428.6,515.95,21.74,12.62,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T12:00:00.000000,Japan,Japan,JP,427.73,514.95,21.9,12.64,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T13:00:00.000000,Japan,Japan,JP,425.64,512.52,22.29,12.61,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T14:00:00.000000,Japan,Japan,JP,424.2,510.9,22.56,12.67,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T15:00:00.000000,Japan,Japan,JP,419.97,506.0,23.33,12.84,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T16:00:00.000000,Japan,Japan,JP,418.15,503.93,23.66,12.92,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T17:00:00.000000,Japan,Japan,JP,419.05,505.12,23.51,12.97,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T18:00:00.000000,Japan,Japan,JP,420.45,506.83,23.27,12.94,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T19:00:00.000000,Japan,Japan,JP,420.73,507.16,23.22,12.9,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T20:00:00.000000,Japan,Japan,JP,420.84,507.25,23.19,12.87,,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T21:00:00.000000,Japan,Japan,JP,422.36,508.88,22.9,12.77,,true,ESTIMATED_MODE_BREAKDOWN
