Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Singapore,Singapore,SG,373.56,492.84,3.39,3.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T01:00:00.000000,Singapore,Singapore,SG,369.23,488.16,3.98,3.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T02:00:00.000000,Singapore,Singapore,SG,367.6,486.19,4.24,4.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T03:00:00.000000,Singapore,Singapore,SG,366.9,485.41,4.5,4.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T04:00:00.000000,Singapore,Singapore,SG,366.19,484.56,4.66,4.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T05:00:00.000000,Singapore,Singapore,SG,367.13,485.65,4.49,4.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T06:00:00.000000,Singapore,Singapore,SG,368.06,486.85,4.02,4.02,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T07:00:00.000000,Singapore,Singapore,SG,368.42,487.27,3.95,3.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T08:00:00.000000,Singapore,Singapore,SG,370.16,489.4,3.31,3.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T09:00:00.000000,Singapore,Singapore,SG,370.69,490.0,3.34,3.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T10:00:00.000000,Singapore,Singapore,SG,372.04,491.59,3.12,3.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T11:00:00.000000,Singapore,Singapore,SG,369.89,488.92,4.07,4.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T12:00:00.000000,Singapore,Singapore,SG,374.97,495.09,2.42,2.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T13:00:00.000000,Singapore,Singapore,SG,375.17,495.29,2.52,2.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
