Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01T00:00:00.000000,Brazil,Brazil,BR,28.3,54.42,95.08,92.33,,false,""
2023-01-01T01:00:00.000000,Brazil,Brazil,BR,31.55,57.92,94.51,91.44,,false,""
2023-01-01T02:00:00.000000,Brazil,Brazil,BR,32.96,59.36,94.27,91.02,,false,""
2023-01-01T03:00:00.000000,Brazil,Brazil,BR,35.24,61.91,93.87,90.46,,false,""
2023-01-01T04:00:00.000000,Brazil,Brazil,BR,35.25,62.02,93.87,90.46,,false,""
2023-01-01T05:00:00.000000,Brazil,Brazil,BR,35.46,62.24,93.83,90.39,,false,""
2023-01-01T06:00:00.000000,Brazil,Brazil,BR,36.06,62.95,93.73,90.22,,false,""
2023-01-01T07:00:00.000000,Brazil,Brazil,BR,36.77,63.79,93.61,90.02,,false,""
2023-01-01T08:00:00.000000,Brazil,Brazil,BR,38.56,65.89,93.29,89.55,,false,""
2023-01-01T09:00:00.000000,Brazil,Brazil,BR,41.09,69.45,92.85,88.86,,false,""
2023-01-01T10:00:00.000000,Brazil,Brazil,BR,42.05,71.49,92.69,88.58,,false,""
2023-01-01T11:00:00.000000,Brazil,Brazil,BR,42.66,72.43,92.58,88.4,,false,""
2023-01-01T12:00:00.000000,Brazil,Brazil,BR,42.85,73.0,92.55,88.25,,false,""
2023-01-01T13:00:00.000000,Brazil,Brazil,BR,41.97,72.06,92.7,88.41,,false,""
2023-01-01T14:00:00.000000,Brazil,Brazil,BR,40.87,70.87,92.89,88.71,,false,""
2023-01-01T15:00:00.000000,Brazil,Brazil,BR,40.0,70.05,93.04,88.93,,false,""
2023-01-01T16:00:00.000000,Brazil,Brazil,BR,39.92,69.96,93.06,88.96,,false,""
2023-01-01T17:00:00.000000,Brazil,Brazil,BR,39.63,69.54,93.11,89.1,,false,""
2023-01-01T18:00:00.000000,Brazil,Brazil,BR,38.49,67.98,93.31,89.4,,false,""
2023-01-01T19:00:00.000000,Brazil,Brazil,BR,36.71,65.68,93.62,89.89,,false,""
2023-01-01T20:00:00.000000,Brazil,Brazil,BR,34.21,62.25,94.05,90.59,,false,""
2023-01-01T21:00:00.000000,Brazil,Brazil,BR,31.2,58.46,94.57,91.42,,false,""
2023-01-01T22:00:00.000000,Brazil,Brazil,BR,28.72,55.37,95.0,92.09,,false,""
2023-01-01T23:00:00.000000,Brazil,Brazil,BR,27.79,54.18,95.17,92.34,,false,""
2023-01-02T00:00:00.000000,Brazil,Brazil,BR,28.09,54.47,95.11,92.27,,false,""
2023-01-02T01:00:00.000000,Brazil,Brazil,BR,28.71,55.05,95.01,92.11,,false,""
2023-01-02T02:00:00.000000,Brazil,Brazil,BR,29.86,56.19,94.81,91.8,,false,""
2023-01-02T03:00:00.000000,Brazil,Brazil,BR,31.85,58.4,94.46,91.31,,false,""
2023-01-02T04:00:00.000000,Brazil,Brazil,BR,34.1,61.04,94.07,90.78,,false,""
2023-01-02T05:00:00.000000,Brazil,Brazil,BR,35.77,63.09,93.78,90.39,,false,""
2023-01-02T06:00:00.000000,Brazil,Brazil,BR,37.57,65.25,93.47,90.01,,false,""
2023-01-02T07:00:00.000000,Brazil,Brazil,BR,38.41,66.39,93.32,89.83,,false,""
2023-01-02T08:00:00.000000,Brazil,Brazil,BR,39.28,67.54,93.17,89.7,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02T09:00:00.000000,Brazil,Brazil,BR,41.17,70.12,92.84,89.33,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02T10:00:00.000000,Brazil,Brazil,BR,41.1,70.24,92.85,89.43,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02T11:00:00.000000,Brazil,Brazil,BR,40.78,70.03,92.91,89.56,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02T12:00:00.000000,Brazil,Brazil,BR,40.17,69.87,93.01,89.75,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02T13:00:00.000000,Brazil,Brazil,BR,39.4,69.86,93.15,90.03,,false,""
2023-01-02T14:00:00.000000,Brazil,Brazil,BR,40.32,71.32,92.99,89.92,,false,""
2023-01-02T15:00:00.000000,Brazil,Brazil,BR,40.98,72.1,92.87,89.81,,false,""
2023-01-02T16:00:00.000000,Brazil,Brazil,BR,40.26,71.1,93.0,90.02,,false,""
2023-01-02T17:00:00.000000,Brazil,Brazil,BR,39.52,69.95,93.13,90.25,,false,""
2023-01-02T18:00:00.000000,Brazil,Brazil,BR,38.63,68.79,93.28,90.48,,false,""
2023-01-02T19:00:00.000000,Brazil,Brazil,BR,38.2,67.93,93.36,90.6,,false,""
2023-01-02T20:00:00.000000,Brazil,Brazil,BR,38.1,67.44,93.37,90.62,,false,""
2023-01-02T21:00:00.000000,Brazil,Brazil,BR,37.81,66.7,93.42,90.67,,false,""
2023-01-02T22:00:00.000000,Brazil,Brazil,BR,35.83,64.25,93.77,91.17,,false,""
2023-01-02T23:00:00.000000,Brazil,Brazil,BR,34.89,63.07,93.93,91.38,,false,""
2023-01-03T00:00:00.000000,Brazil,Brazil,BR,34.95,63.08,93.92,91.36,,false,""
2023-01-03T01:00:00.000000,Brazil,Brazil,BR,35.68,63.98,93.79,91.17,,false,""
2023-01-03T02:00:00.000000,Brazil,Brazil,BR,37.46,65.99,93.49,90.71,,false,""
2023-01-03T03:00:00.000000,Brazil,Brazil,BR,39.55,68.47,93.12,90.2,,false,""
2023-01-03T04:00:00.000000,Brazil,Brazil,BR,42.17,71.58,92.67,89.6,,false,""
2023-01-03T05:00:00.000000,Brazil,Brazil,BR,44.45,74.2,92.27,89.1,,false,""
2023-01-03T06:00:00.000000,Brazil,Brazil,BR,45.21,75.19,92.14,88.91,,false,""
2023-01-03T07:00:00.000000,Brazil,Brazil,BR,45.28,75.37,92.12,88.88,,false,""
2023-01-03T08:00:00.000000,Brazil,Brazil,BR,45.23,75.38,92.13,88.87,,false,""
2023-01-03T09:00:00.000000,Brazil,Brazil,BR,45.74,76.21,92.05,88.76,,false,""
2023-01-03T10:00:00.000000,Brazil,Brazil,BR,41.69,72.02,92.75,89.61,,false,""
2023-01-03T11:00:00.000000,Brazil,Brazil,BR,39.93,70.04,93.06,90.05,,false,""
2023-01-03T12:00:00.000000,Brazil,Brazil,BR,39.5,69.8,93.13,90.19,,false,""
2023-01-03T13:00:00.000000,Brazil,Brazil,BR,39.11,69.55,93.2,90.28,,false,""
2023-01-03T14:00:00.000000,Brazil,Brazil,BR,39.52,70.06,93.13,90.22,,false,""
2023-01-03T15:00:00.000000,Brazil,Brazil,BR,41.5,72.47,92.78,89.85,,false,""
2023-01-03T16:00:00.000000,Brazil,Brazil,BR,39.14,69.48,93.19,90.35,,false,""
2023-01-03T17:00:00.000000,Brazil,Brazil,BR,37.61,67.5,93.46,90.72,,false,""
2023-01-03T18:00:00.000000,Brazil,Brazil,BR,36.8,66.29,93.6,90.93,,false,""
2023-01-03T19:00:00.000000,Brazil,Brazil,BR,36.91,66.17,93.58,90.97,,false,""
2023-01-03T20:00:00.000000,Brazil,Brazil,BR,38.25,67.27,93.35,90.7,,false,""
2023-01-03T21:00:00.000000,Brazil,Brazil,BR,38.33,67.01,93.33,90.69,,false,""
2023-01-03T22:00:00.000000,Brazil,Brazil,BR,36.33,64.7,93.68,91.16,,false,""
2023-01-03T23:00:00.000000,Brazil,Brazil,BR,35.98,64.37,93.74,91.24,,false,""
2023-01-04T00:00:00.000000,Brazil,Brazil,BR,36.23,64.68,93.7,91.18,,false,""
2023-01-04T01:00:00.000000,Brazil,Brazil,BR,37.14,65.74,93.54,90.96,,false,""
2023-01-04T02:00:00.000000,Brazil,Brazil,BR,38.93,67.82,93.23,90.51,,false,""
2023-01-04T03:00:00.000000,Brazil,Brazil,BR,41.81,71.11,92.73,89.85,,false,""
2023-01-04T04:00:00.000000,Brazil,Brazil,BR,44.04,73.73,92.34,89.32,,false,""
2023-01-04T05:00:00.000000,Brazil,Brazil,BR,45.65,75.69,92.06,88.94,,false,""
2023-01-04T06:00:00.000000,Brazil,Brazil,BR,46.36,76.48,91.94,88.77,,false,""
2023-01-04T07:00:00.000000,Brazil,Brazil,BR,46.58,76.75,91.9,88.7,,false,""
2023-01-04T08:00:00.000000,Brazil,Brazil,BR,46.88,77.18,91.85,88.64,,false,""
2023-01-04T09:00:00.000000,Brazil,Brazil,BR,46.54,77.11,91.91,88.69,,false,""
2023-01-04T10:00:00.000000,Brazil,Brazil,BR,43.96,74.66,92.35,89.26,,false,""
2023-01-04T11:00:00.000000,Brazil,Brazil,BR,41.79,72.38,92.73,89.76,,false,""
2023-01-04T12:00:00.000000,Brazil,Brazil,BR,40.92,71.59,92.88,89.96,,false,""
2023-01-04T13:00:00.000000,Brazil,Brazil,BR,40.72,71.57,92.92,90.02,,false,""
2023-01-04T14:00:00.000000,Brazil,Brazil,BR,40.14,70.94,93.02,90.12,,false,""
2023-01-04T15:00:00.000000,Brazil,Brazil,BR,40.56,71.32,92.95,90.0,,false,""
2023-01-04T16:00:00.000000,Brazil,Brazil,BR,39.01,69.51,93.22,90.34,,false,""
2023-01-04T17:00:00.000000,Brazil,Brazil,BR,37.46,67.46,93.49,90.71,,false,""
2023-01-04T18:00:00.000000,Brazil,Brazil,BR,36.79,66.42,93.6,90.9,,false,""
2023-01-04T19:00:00.000000,Brazil,Brazil,BR,35.04,64.03,93.91,91.25,,false,""
2023-01-04T20:00:00.000000,Brazil,Brazil,BR,35.55,64.11,93.82,91.14,,false,""
2023-01-04T21:00:00.000000,Brazil,Brazil,BR,35.51,63.88,93.82,91.15,,false,""
