Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,Sweden,Sweden,SE,31.18,55.9,95.95,65.54,entsoe.eu,false,""
2024-01-01T01:00:00.000000,Sweden,Sweden,SE,31.72,56.56,95.91,64.94,entsoe.eu,false,""
2024-01-01T02:00:00.000000,Sweden,Sweden,SE,32.02,56.97,95.88,64.1,entsoe.eu,false,""
2024-01-01T03:00:00.000000,Sweden,Sweden,SE,32.58,57.7,95.83,63.26,entsoe.eu,false,""
2024-01-01T04:00:00.000000,Sweden,Sweden,SE,32.79,58.38,95.76,62.9,entsoe.eu,false,""
2024-01-01T05:00:00.000000,Sweden,Sweden,SE,32.47,58.55,95.79,64.12,entsoe.eu,false,""
2024-01-01T06:00:00.000000,Sweden,Sweden,SE,32.12,58.13,95.84,65.0,entsoe.eu,false,""
2024-01-01T07:00:00.000000,Sweden,Sweden,SE,31.52,57.67,95.89,65.58,entsoe.eu,false,""
2024-01-01T08:00:00.000000,Sweden,Sweden,SE,31.28,57.68,95.93,66.79,entsoe.eu,false,""
2024-01-01T09:00:00.000000,Sweden,Sweden,SE,27.42,52.98,96.46,67.6,entsoe.eu,false,""
2024-01-01T10:00:00.000000,Sweden,Sweden,SE,24.35,48.72,96.87,68.38,entsoe.eu,false,""
2024-01-01T11:00:00.000000,Sweden,Sweden,SE,19.73,43.82,97.47,68.77,entsoe.eu,false,""
2024-01-01T12:00:00.000000,Sweden,Sweden,SE,21.17,44.54,97.28,69.01,entsoe.eu,false,""
2024-01-01T13:00:00.000000,Sweden,Sweden,SE,11.53,33.91,98.54,70.32,entsoe.eu,false,""
2024-01-01T14:00:00.000000,Sweden,Sweden,SE,7.66,29.53,99.05,71.52,entsoe.eu,false,""
2024-01-01T15:00:00.000000,Sweden,Sweden,SE,8.99,31.28,98.87,71.51,entsoe.eu,false,""
2024-01-01T16:00:00.000000,Sweden,Sweden,SE,6.94,28.59,99.15,71.43,entsoe.eu,false,""
2024-01-01T17:00:00.000000,Sweden,Sweden,SE,9.28,31.24,98.84,71.74,entsoe.eu,false,""
2024-01-01T18:00:00.000000,Sweden,Sweden,SE,9.5,32.16,98.81,72.05,entsoe.eu,false,""
2024-01-01T19:00:00.000000,Sweden,Sweden,SE,10.15,33.47,98.69,71.33,entsoe.eu,false,""
2024-01-01T20:00:00.000000,Sweden,Sweden,SE,23.3,48.08,96.96,69.58,entsoe.eu,false,""
2024-01-01T21:00:00.000000,Sweden,Sweden,SE,22.9,47.18,97.06,68.67,entsoe.eu,false,""
2024-01-01T22:00:00.000000,Sweden,Sweden,SE,31.69,57.96,95.81,66.22,entsoe.eu,false,""
2024-01-01T23:00:00.000000,Sweden,Sweden,SE,32.98,59.24,95.61,65.43,entsoe.eu,false,""
2024-01-02T00:00:00.000000,Sweden,Sweden,SE,33.41,59.7,95.6,64.38,entsoe.eu,false,""
2024-01-02T01:00:00.000000,Sweden,Sweden,SE,34.2,60.83,95.48,64.1,entsoe.eu,false,""
2024-01-02T02:00:00.000000,Sweden,Sweden,SE,34.74,61.49,95.41,64.17,entsoe.eu,false,""
2024-01-02T03:00:00.000000,Sweden,Sweden,SE,31.21,57.25,95.88,65.06,entsoe.eu,false,""
2024-01-02T04:00:00.000000,Sweden,Sweden,SE,17.92,42.94,97.59,67.31,entsoe.eu,false,""
2024-01-02T05:00:00.000000,Sweden,Sweden,SE,12.94,36.73,98.26,70.61,entsoe.eu,false,""
2024-01-02T06:00:00.000000,Sweden,Sweden,SE,9.31,31.79,98.77,72.94,entsoe.eu,false,""
2024-01-02T07:00:00.000000,Sweden,Sweden,SE,7.81,29.74,98.99,73.72,entsoe.eu,false,""
2024-01-02T08:00:00.000000,Sweden,Sweden,SE,6.83,28.27,99.12,73.57,entsoe.eu,false,""
2024-01-02T09:00:00.000000,Sweden,Sweden,SE,5.52,26.48,99.28,73.57,entsoe.eu,false,""
2024-01-02T10:00:00.000000,Sweden,Sweden,SE,6.69,28.05,99.12,74.4,entsoe.eu,false,""
2024-01-02T11:00:00.000000,Sweden,Sweden,SE,4.22,24.6,99.46,74.33,entsoe.eu,false,""
2024-01-02T12:00:00.000000,Sweden,Sweden,SE,3.83,23.92,99.51,74.45,entsoe.eu,false,""
2024-01-02T13:00:00.000000,Sweden,Sweden,SE,3.87,24.17,99.52,74.57,entsoe.eu,false,""
2024-01-02T14:00:00.000000,Sweden,Sweden,SE,2.93,22.73,99.64,74.41,entsoe.eu,false,""
2024-01-02T15:00:00.000000,Sweden,Sweden,SE,3.1,22.62,99.61,74.57,entsoe.eu,false,""
