Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01T00:00:00.000000,India,Western India,IN-WE,645.95,700.77,13.98,11.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T01:00:00.000000,India,Western India,IN-WE,654.81,710.18,12.79,10.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T02:00:00.000000,India,Western India,IN-WE,619.14,673.37,17.54,14.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T03:00:00.000000,India,Western India,IN-WE,588.35,642.35,21.64,19.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T04:00:00.000000,India,Western India,IN-WE,589.7,644.07,21.46,19.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T05:00:00.000000,India,Western India,IN-WE,588.99,643.43,21.57,19.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T06:00:00.000000,India,Western India,IN-WE,581.51,635.78,22.56,20.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T07:00:00.000000,India,Western India,IN-WE,577.71,631.88,23.06,20.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T08:00:00.000000,India,Western India,IN-WE,578.42,632.64,22.96,20.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T09:00:00.000000,India,Western India,IN-WE,580.48,634.81,22.68,20.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T10:00:00.000000,India,Western India,IN-WE,583.86,638.27,22.23,19.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01T11:00:00.000000,India,Western India,IN-WE,594.32,648.92,20.84,18.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
