Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01T00:00:00.000000,Ireland,Ireland,IE,362.13,440.28,40.42,36.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T01:00:00.000000,Ireland,Ireland,IE,348.85,424.68,42.58,38.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T02:00:00.000000,Ireland,Ireland,IE,343.99,418.96,43.33,38.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T03:00:00.000000,Ireland,Ireland,IE,346.3,421.74,42.9,37.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T04:00:00.000000,Ireland,Ireland,IE,358.02,435.67,40.93,35.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T05:00:00.000000,Ireland,Ireland,IE,355.45,432.58,41.34,35.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T06:00:00.000000,Ireland,Ireland,IE,312.06,381.44,48.41,42.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T07:00:00.000000,Ireland,Ireland,IE,327.01,399.08,45.95,40.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T08:00:00.000000,Ireland,Ireland,IE,348.49,424.38,42.48,37.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T09:00:00.000000,Ireland,Ireland,IE,380.43,461.83,37.53,33.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T10:00:00.000000,Ireland,Ireland,IE,458.21,553.14,25.17,23.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T11:00:00.000000,Ireland,Ireland,IE,468.65,565.7,23.43,21.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T12:00:00.000000,Ireland,Ireland,IE,481.9,581.36,21.3,19.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T13:00:00.000000,Ireland,Ireland,IE,492.07,593.41,19.57,17.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T14:00:00.000000,Ireland,Ireland,IE,488.37,589.43,19.99,17.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T15:00:00.000000,Ireland,Ireland,IE,460.43,557.41,24.04,20.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T16:00:00.000000,Ireland,Ireland,IE,464.39,561.69,23.46,20.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T17:00:00.000000,Ireland,Ireland,IE,445.17,539.27,26.46,23.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T18:00:00.000000,Ireland,Ireland,IE,448.45,542.48,26.3,24.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T19:00:00.000000,Ireland,Ireland,IE,445.74,539.32,26.72,24.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T20:00:00.000000,Ireland,Ireland,IE,459.99,555.37,24.81,23.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T21:00:00.000000,Ireland,Ireland,IE,465.68,561.61,24.14,23.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T22:00:00.000000,Ireland,Ireland,IE,475.16,572.76,22.62,22.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T23:00:00.000000,Ireland,Ireland,IE,481.18,580.05,21.56,20.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T00:00:00.000000,Ireland,Ireland,IE,495.09,596.14,19.42,19.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T01:00:00.000000,Ireland,Ireland,IE,500.81,602.88,18.49,18.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T02:00:00.000000,Ireland,Ireland,IE,500.52,602.54,18.54,18.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T03:00:00.000000,Ireland,Ireland,IE,511.77,615.79,16.71,16.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T04:00:00.000000,Ireland,Ireland,IE,520.95,626.61,15.22,15.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T05:00:00.000000,Ireland,Ireland,IE,524.9,631.28,14.57,14.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T06:00:00.000000,Ireland,Ireland,IE,533.39,641.27,13.19,13.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T07:00:00.000000,Ireland,Ireland,IE,526.57,633.42,14.22,13.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T08:00:00.000000,Ireland,Ireland,IE,510.74,615.14,16.63,15.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T09:00:00.000000,Ireland,Ireland,IE,489.6,590.38,20.01,19.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T10:00:00.000000,Ireland,Ireland,IE,450.84,545.27,26.13,24.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T11:00:00.000000,Ireland,Ireland,IE,423.03,512.59,30.6,29.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T12:00:00.000000,Ireland,Ireland,IE,409.49,495.84,33.13,32.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T13:00:00.000000,Ireland,Ireland,IE,396.29,479.72,35.49,35.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T14:00:00.000000,Ireland,Ireland,IE,363.98,441.63,40.76,40.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T15:00:00.000000,Ireland,Ireland,IE,324.75,395.75,46.96,46.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T16:00:00.000000,Ireland,Ireland,IE,288.31,352.42,53.08,53.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T17:00:00.000000,Ireland,Ireland,IE,290.1,354.53,52.79,52.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T18:00:00.000000,Ireland,Ireland,IE,255.77,314.07,58.37,58.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T19:00:00.000000,Ireland,Ireland,IE,204.42,253.56,66.73,66.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T20:00:00.000000,Ireland,Ireland,IE,149.04,188.28,75.74,75.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T21:00:00.000000,Ireland,Ireland,IE,123.38,158.04,79.92,79.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T22:00:00.000000,Ireland,Ireland,IE,122.53,157.04,80.06,80.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T23:00:00.000000,Ireland,Ireland,IE,123.32,157.97,79.93,79.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T00:00:00.000000,Ireland,Ireland,IE,127.29,162.65,79.28,79.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T01:00:00.000000,Ireland,Ireland,IE,136.78,173.83,77.74,77.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T02:00:00.000000,Ireland,Ireland,IE,148.72,187.91,75.8,75.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T03:00:00.000000,Ireland,Ireland,IE,168.87,211.65,72.52,72.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T04:00:00.000000,Ireland,Ireland,IE,199.83,248.15,67.48,67.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T05:00:00.000000,Ireland,Ireland,IE,194.87,242.29,68.29,68.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T06:00:00.000000,Ireland,Ireland,IE,191.08,237.82,68.9,68.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T07:00:00.000000,Ireland,Ireland,IE,179.56,224.44,70.7,70.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T08:00:00.000000,Ireland,Ireland,IE,165.44,207.93,72.94,72.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T09:00:00.000000,Ireland,Ireland,IE,190.16,236.74,69.05,69.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T10:00:00.000000,Ireland,Ireland,IE,211.42,261.8,65.59,65.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T11:00:00.000000,Ireland,Ireland,IE,201.31,250.32,66.99,66.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T12:00:00.000000,Ireland,Ireland,IE,186.57,233.62,69.04,67.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T13:00:00.000000,Ireland,Ireland,IE,191.99,240.03,68.23,66.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T14:00:00.000000,Ireland,Ireland,IE,187.18,233.58,69.37,68.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T15:00:00.000000,Ireland,Ireland,IE,186.71,233.1,69.42,69.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T16:00:00.000000,Ireland,Ireland,IE,190.47,237.41,68.86,68.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T17:00:00.000000,Ireland,Ireland,IE,198.84,247.14,67.56,67.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T18:00:00.000000,Ireland,Ireland,IE,180.07,224.96,70.65,70.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T19:00:00.000000,Ireland,Ireland,IE,148.09,187.16,75.9,75.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T20:00:00.000000,Ireland,Ireland,IE,126.9,162.18,79.35,79.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T21:00:00.000000,Ireland,Ireland,IE,131.06,167.08,78.67,78.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T22:00:00.000000,Ireland,Ireland,IE,154.22,194.38,74.9,74.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03T23:00:00.000000,Ireland,Ireland,IE,140.19,177.85,77.18,77.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T00:00:00.000000,Ireland,Ireland,IE,132.36,168.62,78.46,78.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T01:00:00.000000,Ireland,Ireland,IE,133.34,169.77,78.3,78.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T02:00:00.000000,Ireland,Ireland,IE,155.78,196.23,74.65,74.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T03:00:00.000000,Ireland,Ireland,IE,172.16,215.52,71.98,71.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T04:00:00.000000,Ireland,Ireland,IE,169.73,212.66,72.38,72.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T05:00:00.000000,Ireland,Ireland,IE,154.16,194.32,74.91,74.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T06:00:00.000000,Ireland,Ireland,IE,139.01,176.46,77.38,77.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T07:00:00.000000,Ireland,Ireland,IE,146.45,185.22,76.17,76.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T08:00:00.000000,Ireland,Ireland,IE,153.64,193.78,74.96,74.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T09:00:00.000000,Ireland,Ireland,IE,156.01,196.49,74.61,74.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04T10:00:00.000000,Ireland,Ireland,IE,156.17,196.68,74.58,74.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
