Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,Canada,Québec,CA-QC,10.34,40.48,97.43,94.64,hydroquebec.com,false,""
2024-01-01T01:00:00.000000,Canada,Québec,CA-QC,11.16,41.7,97.22,93.83,hydroquebec.com; Electricity Maps Estimation,false,""
2024-01-01T02:00:00.000000,Canada,Québec,CA-QC,11.13,41.64,97.26,93.71,hydroquebec.com,false,""
2024-01-01T03:00:00.000000,Canada,Québec,CA-QC,10.83,41.39,97.33,93.58,hydroquebec.com,false,""
2024-01-01T04:00:00.000000,Canada,Québec,CA-QC,11.0,41.67,97.29,93.33,hydroquebec.com,false,""
2024-01-01T05:00:00.000000,Canada,Québec,CA-QC,10.11,40.61,97.52,93.5,hydroquebec.com,false,""
2024-01-01T06:00:00.000000,Canada,Québec,CA-QC,10.07,40.4,97.53,93.44,hydroquebec.com,false,""
2024-01-01T07:00:00.000000,Canada,Québec,CA-QC,9.56,39.6,97.67,93.51,hydroquebec.com,false,""
2024-01-01T08:00:00.000000,Canada,Québec,CA-QC,9.09,38.95,97.8,93.57,hydroquebec.com,false,""
2024-01-01T09:00:00.000000,Canada,Québec,CA-QC,8.94,38.71,97.83,93.59,hydroquebec.com,false,""
2024-01-01T10:00:00.000000,Canada,Québec,CA-QC,8.87,38.61,97.85,93.69,hydroquebec.com,false,""
2024-01-01T11:00:00.000000,Canada,Québec,CA-QC,8.97,38.7,97.82,93.78,hydroquebec.com,false,""
2024-01-01T12:00:00.000000,Canada,Québec,CA-QC,8.73,38.41,97.87,94.11,hydroquebec.com,false,""
2024-01-01T13:00:00.000000,Canada,Québec,CA-QC,8.65,38.3,97.89,94.22,hydroquebec.com,false,""
2024-01-01T14:00:00.000000,Canada,Québec,CA-QC,9.44,39.33,97.69,93.98,hydroquebec.com,false,""
2024-01-01T15:00:00.000000,Canada,Québec,CA-QC,10.07,40.16,97.52,93.83,hydroquebec.com,false,""
2024-01-01T16:00:00.000000,Canada,Québec,CA-QC,10.24,40.42,97.47,93.85,hydroquebec.com,false,""
2024-01-01T17:00:00.000000,Canada,Québec,CA-QC,10.28,40.48,97.46,93.86,hydroquebec.com,false,""
2024-01-01T18:00:00.000000,Canada,Québec,CA-QC,10.39,40.62,97.43,93.91,hydroquebec.com,false,""
2024-01-01T19:00:00.000000,Canada,Québec,CA-QC,10.77,41.14,97.32,93.91,hydroquebec.com,false,""
2024-01-01T20:00:00.000000,Canada,Québec,CA-QC,10.1,40.33,97.5,94.31,hydroquebec.com,false,""
2024-01-01T21:00:00.000000,Canada,Québec,CA-QC,9.92,40.04,97.55,94.66,hydroquebec.com,false,""
2024-01-01T22:00:00.000000,Canada,Québec,CA-QC,9.4,39.28,97.66,95.03,hydroquebec.com,false,""
2024-01-01T23:00:00.000000,Canada,Québec,CA-QC,10.08,39.99,97.49,94.65,hydroquebec.com,false,""
2024-01-02T00:00:00.000000,Canada,Québec,CA-QC,9.81,39.64,97.57,94.67,hydroquebec.com,false,""
2024-01-02T01:00:00.000000,Canada,Québec,CA-QC,10.3,40.2,97.45,94.26,hydroquebec.com,false,""
2024-01-02T02:00:00.000000,Canada,Québec,CA-QC,10.43,40.33,97.43,94.06,hydroquebec.com,false,""
2024-01-02T03:00:00.000000,Canada,Québec,CA-QC,10.21,40.0,97.51,93.89,hydroquebec.com,false,""
2024-01-02T04:00:00.000000,Canada,Québec,CA-QC,9.7,39.32,97.64,93.77,hydroquebec.com,false,""
2024-01-02T05:00:00.000000,Canada,Québec,CA-QC,5.78,34.53,98.58,94.92,hydroquebec.com,false,""
2024-01-02T06:00:00.000000,Canada,Québec,CA-QC,6.6,35.44,98.41,94.62,hydroquebec.com,false,""
2024-01-02T07:00:00.000000,Canada,Québec,CA-QC,6.24,34.91,98.5,94.64,hydroquebec.com,false,""
2024-01-02T08:00:00.000000,Canada,Québec,CA-QC,6.2,34.77,98.51,94.65,hydroquebec.com,false,""
2024-01-02T09:00:00.000000,Canada,Québec,CA-QC,6.22,34.76,98.48,94.69,hydroquebec.com,false,""
2024-01-02T10:00:00.000000,Canada,Québec,CA-QC,6.57,35.19,98.38,94.81,hydroquebec.com,false,""
2024-01-02T11:00:00.000000,Canada,Québec,CA-QC,5.28,33.63,98.69,95.79,hydroquebec.com,false,""
2024-01-02T12:00:00.000000,Canada,Québec,CA-QC,4.57,32.74,98.87,96.71,hydroquebec.com,false,""
2024-01-02T13:00:00.000000,Canada,Québec,CA-QC,4.68,32.8,98.84,96.65,hydroquebec.com,false,""
2024-01-02T14:00:00.000000,Canada,Québec,CA-QC,7.19,35.79,98.25,95.62,hydroquebec.com,false,""
2024-01-02T15:00:00.000000,Canada,Québec,CA-QC,7.59,36.26,98.15,95.23,hydroquebec.com,false,""
2024-01-02T16:00:00.000000,Canada,Québec,CA-QC,7.75,36.53,98.1,95.33,hydroquebec.com,false,""
2024-01-02T17:00:00.000000,Canada,Québec,CA-QC,6.37,34.9,98.44,95.88,hydroquebec.com,false,""
2024-01-02T18:00:00.000000,Canada,Québec,CA-QC,7.25,36.14,98.24,95.58,hydroquebec.com,false,""
2024-01-02T19:00:00.000000,Canada,Québec,CA-QC,7.64,36.84,98.13,95.45,hydroquebec.com,false,""
2024-01-02T20:00:00.000000,Canada,Québec,CA-QC,8.04,37.31,98.02,95.17,hydroquebec.com,false,""
2024-01-02T21:00:00.000000,Canada,Québec,CA-QC,8.68,38.09,97.86,95.01,hydroquebec.com,false,""
2024-01-02T22:00:00.000000,Canada,Québec,CA-QC,7.1,36.18,98.23,95.8,hydroquebec.com,false,""
2024-01-02T23:00:00.000000,Canada,Québec,CA-QC,7.39,36.5,98.16,95.78,hydroquebec.com,false,""
2024-01-03T00:00:00.000000,Canada,Québec,CA-QC,9.24,38.86,97.71,95.0,hydroquebec.com,false,""
2024-01-03T01:00:00.000000,Canada,Québec,CA-QC,9.0,38.73,97.77,95.02,hydroquebec.com,false,""
2024-01-03T02:00:00.000000,Canada,Québec,CA-QC,7.34,36.83,98.14,95.32,hydroquebec.com,false,""
2024-01-03T03:00:00.000000,Canada,Québec,CA-QC,6.96,36.49,98.24,95.09,hydroquebec.com,false,""
2024-01-03T04:00:00.000000,Canada,Québec,CA-QC,6.47,36.0,98.38,95.01,hydroquebec.com,false,""
