Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01T00:00:00.000000,Japan,Japan,JP,368.9,449.65,32.74,23.33,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T01:00:00.000000,Japan,Japan,JP,243.72,311.17,55.59,45.31,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T02:00:00.000000,Japan,Japan,JP,212.51,276.44,61.28,50.52,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T03:00:00.000000,Japan,Japan,JP,207.72,271.08,62.15,51.18,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T04:00:00.000000,Japan,Japan,JP,227.85,293.18,58.47,47.25,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T05:00:00.000000,Japan,Japan,JP,277.45,347.96,49.43,38.18,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T06:00:00.000000,Japan,Japan,JP,345.29,423.31,37.06,26.11,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T07:00:00.000000,Japan,Japan,JP,408.46,493.73,25.56,15.32,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T08:00:00.000000,Japan,Japan,JP,425.77,513.28,22.39,13.1,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T09:00:00.000000,Japan,Japan,JP,427.37,515.22,22.1,13.1,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T10:00:00.000000,Japan,Japan,JP,427.55,515.43,22.07,13.08,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T11:00:00.000000,Japan,Japan,JP,427.7,515.54,22.03,13.04,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T12:00:00.000000,Japan,Japan,JP,427.28,515.01,22.1,13.02,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T13:00:00.000000,Japan,Japan,JP,424.82,512.16,22.55,13.09,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T14:00:00.000000,Japan,Japan,JP,423.69,510.84,22.76,13.13,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T15:00:00.000000,Japan,Japan,JP,420.96,507.64,23.27,13.16,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T16:00:00.000000,Japan,Japan,JP,418.9,505.37,23.65,13.27,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T17:00:00.000000,Japan,Japan,JP,419.41,506.06,23.56,13.37,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T18:00:00.000000,Japan,Japan,JP,419.82,506.6,23.49,13.43,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T19:00:00.000000,Japan,Japan,JP,419.83,506.62,23.49,13.42,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T20:00:00.000000,Japan,Japan,JP,419.88,506.61,23.48,13.34,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T21:00:00.000000,Japan,Japan,JP,421.4,508.27,23.2,13.16,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T22:00:00.000000,Japan,Japan,JP,416.28,502.71,24.12,14.51,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01T23:00:00.000000,Japan,Japan,JP,374.49,456.55,31.74,22.59,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T00:00:00.000000,Japan,Japan,JP,319.78,395.77,41.72,32.44,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T01:00:00.000000,Japan,Japan,JP,271.16,341.75,50.6,40.98,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T02:00:00.000000,Japan,Japan,JP,247.78,315.59,54.84,44.95,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T03:00:00.000000,Japan,Japan,JP,251.18,319.2,54.2,44.08,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T04:00:00.000000,Japan,Japan,JP,262.09,331.24,52.22,41.9,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T05:00:00.000000,Japan,Japan,JP,300.47,373.73,45.22,34.92,,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02T06:00:00.000000,Japan,Japan,JP,359.69,439.45,34.41,24.45,,true,ESTIMATED_MODE_BREAKDOWN
