Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,South Africa,South Africa,ZA,696.74,752.86,8.32,2.47,eskom.co.za,false,""
2025-01-01T01:00:00.000000,South Africa,South Africa,ZA,699.33,755.78,7.98,2.06,eskom.co.za,false,""
2025-01-01T02:00:00.000000,South Africa,South Africa,ZA,691.22,752.46,7.86,1.92,eskom.co.za,false,""
2025-01-01T03:00:00.000000,South Africa,South Africa,ZA,674.75,742.48,8.36,2.33,eskom.co.za,false,""
2025-01-01T04:00:00.000000,South Africa,South Africa,ZA,656.56,724.54,10.6,4.63,eskom.co.za,false,""
2025-01-01T05:00:00.000000,South Africa,South Africa,ZA,629.52,698.37,13.87,8.13,eskom.co.za,false,""
2025-01-01T06:00:00.000000,South Africa,South Africa,ZA,609.51,682.59,15.44,10.0,eskom.co.za,false,""
2025-01-01T07:00:00.000000,South Africa,South Africa,ZA,603.31,676.47,16.23,10.99,eskom.co.za,false,""
2025-01-01T08:00:00.000000,South Africa,South Africa,ZA,596.93,669.2,17.23,12.12,eskom.co.za,false,""
2025-01-01T09:00:00.000000,South Africa,South Africa,ZA,591.54,663.33,17.97,12.91,eskom.co.za,false,""
2025-01-01T10:00:00.000000,South Africa,South Africa,ZA,584.76,655.87,18.92,13.86,eskom.co.za,false,""
2025-01-01T11:00:00.000000,South Africa,South Africa,ZA,578.77,649.55,19.68,14.54,eskom.co.za,false,""
2025-01-01T12:00:00.000000,South Africa,South Africa,ZA,572.99,642.51,20.6,15.39,eskom.co.za,false,""
2025-01-01T13:00:00.000000,South Africa,South Africa,ZA,577.36,642.41,21.03,15.85,eskom.co.za,false,""
2025-01-01T14:00:00.000000,South Africa,South Africa,ZA,589.56,649.99,20.55,15.39,eskom.co.za,false,""
2025-01-01T15:00:00.000000,South Africa,South Africa,ZA,587.92,645.6,21.25,16.02,eskom.co.za,false,""
2025-01-01T16:00:00.000000,South Africa,South Africa,ZA,599.61,657.77,19.59,14.46,eskom.co.za,false,""
2025-01-01T17:00:00.000000,South Africa,South Africa,ZA,616.31,675.64,17.22,12.08,eskom.co.za,false,""
2025-01-01T18:00:00.000000,South Africa,South Africa,ZA,626.79,687.18,15.75,10.58,eskom.co.za,false,""
2025-01-01T19:00:00.000000,South Africa,South Africa,ZA,643.15,703.03,13.89,8.49,eskom.co.za,false,""
2025-01-01T20:00:00.000000,South Africa,South Africa,ZA,659.95,720.86,11.6,6.02,eskom.co.za,false,""
2025-01-01T21:00:00.000000,South Africa,South Africa,ZA,668.09,727.44,11.0,5.25,eskom.co.za,false,""
2025-01-01T22:00:00.000000,South Africa,South Africa,ZA,670.33,726.82,11.39,5.44,eskom.co.za,false,""
2025-01-01T23:00:00.000000,South Africa,South Africa,ZA,674.94,729.94,11.19,5.12,eskom.co.za,false,""
2025-01-02T00:00:00.000000,South Africa,South Africa,ZA,674.08,729.03,11.3,5.15,eskom.co.za,false,""
2025-01-02T01:00:00.000000,South Africa,South Africa,ZA,676.06,731.13,11.04,4.9,eskom.co.za,false,""
2025-01-02T02:00:00.000000,South Africa,South Africa,ZA,679.26,734.53,10.62,4.6,eskom.co.za,false,""
2025-01-02T03:00:00.000000,South Africa,South Africa,ZA,675.27,732.04,10.78,4.76,eskom.co.za,false,""
2025-01-02T04:00:00.000000,South Africa,South Africa,ZA,663.62,720.32,12.32,6.48,eskom.co.za,false,""
2025-01-02T05:00:00.000000,South Africa,South Africa,ZA,639.98,696.31,15.44,9.86,eskom.co.za,false,""
2025-01-02T06:00:00.000000,South Africa,South Africa,ZA,623.84,679.09,17.57,12.15,eskom.co.za,false,""
2025-01-02T07:00:00.000000,South Africa,South Africa,ZA,614.43,669.48,18.81,13.49,eskom.co.za,false,""
2025-01-02T08:00:00.000000,South Africa,South Africa,ZA,607.74,662.38,19.69,14.39,eskom.co.za,false,""
2025-01-02T09:00:00.000000,South Africa,South Africa,ZA,607.41,661.79,19.73,14.44,eskom.co.za,false,""
2025-01-02T10:00:00.000000,South Africa,South Africa,ZA,603.87,658.22,20.2,14.94,eskom.co.za,false,""
2025-01-02T11:00:00.000000,South Africa,South Africa,ZA,601.25,655.43,20.55,15.31,eskom.co.za,false,""
2025-01-02T12:00:00.000000,South Africa,South Africa,ZA,599.32,653.11,20.81,15.59,eskom.co.za,false,""
2025-01-02T13:00:00.000000,South Africa,South Africa,ZA,601.21,655.04,20.57,15.46,eskom.co.za,false,""
2025-01-02T14:00:00.000000,South Africa,South Africa,ZA,610.45,664.38,19.36,14.39,eskom.co.za,false,""
2025-01-02T15:00:00.000000,South Africa,South Africa,ZA,611.38,665.52,19.25,14.38,eskom.co.za,false,""
2025-01-02T16:00:00.000000,South Africa,South Africa,ZA,623.72,677.51,17.62,12.69,eskom.co.za,false,""
2025-01-02T17:00:00.000000,South Africa,South Africa,ZA,634.99,687.35,16.12,11.0,eskom.co.za,false,""
2025-01-02T18:00:00.000000,South Africa,South Africa,ZA,635.71,687.9,16.02,10.32,eskom.co.za,false,""
2025-01-02T19:00:00.000000,South Africa,South Africa,ZA,653.78,707.28,13.79,7.52,eskom.co.za,false,""
2025-01-02T20:00:00.000000,South Africa,South Africa,ZA,671.01,725.41,11.7,5.22,eskom.co.za,false,""
2025-01-02T21:00:00.000000,South Africa,South Africa,ZA,670.72,725.44,11.75,5.03,eskom.co.za,false,""
2025-01-02T22:00:00.000000,South Africa,South Africa,ZA,671.03,725.79,11.71,4.68,eskom.co.za,false,""
2025-01-02T23:00:00.000000,South Africa,South Africa,ZA,673.61,728.55,11.37,4.22,eskom.co.za,false,""
2025-01-03T00:00:00.000000,South Africa,South Africa,ZA,670.82,725.59,11.73,4.54,eskom.co.za,false,""
2025-01-03T01:00:00.000000,South Africa,South Africa,ZA,674.03,729.0,11.31,4.13,eskom.co.za,false,""
2025-01-03T02:00:00.000000,South Africa,South Africa,ZA,680.78,736.18,10.42,3.36,eskom.co.za,false,""
2025-01-03T03:00:00.000000,South Africa,South Africa,ZA,674.94,731.63,10.84,3.95,eskom.co.za,false,""
2025-01-03T04:00:00.000000,South Africa,South Africa,ZA,666.06,722.73,12.02,5.4,eskom.co.za,false,""
2025-01-03T05:00:00.000000,South Africa,South Africa,ZA,640.14,696.35,15.44,9.04,eskom.co.za,false,""
2025-01-03T06:00:00.000000,South Africa,South Africa,ZA,625.14,679.99,17.4,11.12,eskom.co.za,false,""
2025-01-03T07:00:00.000000,South Africa,South Africa,ZA,617.41,671.53,18.41,12.12,eskom.co.za,false,""
2025-01-03T08:00:00.000000,South Africa,South Africa,ZA,613.92,667.85,18.88,12.67,eskom.co.za,false,""
2025-01-03T09:00:00.000000,South Africa,South Africa,ZA,610.52,664.38,19.33,13.16,eskom.co.za,false,""
2025-01-03T10:00:00.000000,South Africa,South Africa,ZA,604.89,658.86,20.08,13.95,eskom.co.za,false,""
2025-01-03T11:00:00.000000,South Africa,South Africa,ZA,603.28,658.03,20.3,14.3,eskom.co.za,false,""
2025-01-03T12:00:00.000000,South Africa,South Africa,ZA,600.92,655.55,20.62,14.69,eskom.co.za,false,""
2025-01-03T13:00:00.000000,South Africa,South Africa,ZA,599.09,653.36,20.86,14.97,eskom.co.za,false,""
2025-01-03T14:00:00.000000,South Africa,South Africa,ZA,600.24,653.59,20.71,14.82,eskom.co.za,false,""
2025-01-03T15:00:00.000000,South Africa,South Africa,ZA,601.57,654.57,20.54,14.65,eskom.co.za,false,""
2025-01-03T16:00:00.000000,South Africa,South Africa,ZA,615.89,668.79,18.64,12.64,eskom.co.za,false,""
2025-01-03T17:00:00.000000,South Africa,South Africa,ZA,622.7,673.61,17.73,11.7,eskom.co.za,false,""
2025-01-03T18:00:00.000000,South Africa,South Africa,ZA,637.63,689.25,15.76,9.65,eskom.co.za,false,""
2025-01-03T19:00:00.000000,South Africa,South Africa,ZA,650.72,703.37,14.18,7.98,eskom.co.za,false,""
2025-01-03T20:00:00.000000,South Africa,South Africa,ZA,669.07,722.21,11.93,5.58,eskom.co.za,false,""
2025-01-03T21:00:00.000000,South Africa,South Africa,ZA,676.23,730.83,11.01,4.53,eskom.co.za,false,""
2025-01-03T22:00:00.000000,South Africa,South Africa,ZA,677.81,733.01,10.81,4.14,eskom.co.za,false,""
2025-01-03T23:00:00.000000,South Africa,South Africa,ZA,675.73,730.82,11.09,4.19,eskom.co.za,false,""
2025-01-04T00:00:00.000000,South Africa,South Africa,ZA,676.56,731.71,10.98,3.94,eskom.co.za,false,""
2025-01-04T01:00:00.000000,South Africa,South Africa,ZA,680.34,735.71,10.48,3.42,eskom.co.za,false,""
2025-01-04T02:00:00.000000,South Africa,South Africa,ZA,682.19,737.6,10.24,3.37,eskom.co.za,false,""
2025-01-04T03:00:00.000000,South Africa,South Africa,ZA,679.44,736.21,10.26,3.39,eskom.co.za,false,""
2025-01-04T04:00:00.000000,South Africa,South Africa,ZA,674.97,731.68,10.84,4.16,eskom.co.za,false,""
2025-01-04T05:00:00.000000,South Africa,South Africa,ZA,656.97,713.19,13.23,6.84,eskom.co.za,false,""
2025-01-04T06:00:00.000000,South Africa,South Africa,ZA,643.02,698.79,15.08,8.95,eskom.co.za,false,""
2025-01-04T07:00:00.000000,South Africa,South Africa,ZA,632.08,687.46,16.52,10.52,eskom.co.za,false,""
2025-01-04T08:00:00.000000,South Africa,South Africa,ZA,626.36,681.58,17.27,11.34,eskom.co.za,false,""
2025-01-04T09:00:00.000000,South Africa,South Africa,ZA,616.09,670.74,18.63,12.69,eskom.co.za,false,""
2025-01-04T10:00:00.000000,South Africa,South Africa,ZA,611.61,665.69,19.21,13.24,eskom.co.za,false,""
2025-01-04T11:00:00.000000,South Africa,South Africa,ZA,610.12,663.95,19.41,13.4,eskom.co.za,false,""
2025-01-04T12:00:00.000000,South Africa,South Africa,ZA,597.14,650.12,21.11,15.05,eskom.co.za,false,""
2025-01-04T13:00:00.000000,South Africa,South Africa,ZA,597.07,649.8,21.12,15.08,eskom.co.za,false,""
2025-01-04T14:00:00.000000,South Africa,South Africa,ZA,603.75,656.43,20.25,14.29,eskom.co.za,false,""
2025-01-04T15:00:00.000000,South Africa,South Africa,ZA,608.21,660.27,19.65,13.59,eskom.co.za,false,""
2025-01-04T16:00:00.000000,South Africa,South Africa,ZA,625.63,677.44,17.35,11.2,eskom.co.za,false,""
2025-01-04T17:00:00.000000,South Africa,South Africa,ZA,629.84,680.18,16.78,10.71,eskom.co.za,false,""
2025-01-04T18:00:00.000000,South Africa,South Africa,ZA,643.09,694.15,15.03,8.82,eskom.co.za,false,""
2025-01-04T19:00:00.000000,South Africa,South Africa,ZA,659.16,711.34,13.06,6.66,eskom.co.za,false,""
2025-01-04T20:00:00.000000,South Africa,South Africa,ZA,671.22,723.79,11.64,5.04,eskom.co.za,false,""
2025-01-04T21:00:00.000000,South Africa,South Africa,ZA,677.77,732.07,10.81,4.13,eskom.co.za,false,""
2025-01-04T22:00:00.000000,South Africa,South Africa,ZA,679.53,735.51,10.36,3.57,eskom.co.za,false,""
2025-01-04T23:00:00.000000,South Africa,South Africa,ZA,677.85,737.1,9.82,2.86,eskom.co.za,false,""
2025-01-05T00:00:00.000000,South Africa,South Africa,ZA,670.36,735.0,9.48,2.41,eskom.co.za,false,""
2025-01-05T01:00:00.000000,South Africa,South Africa,ZA,667.38,733.0,9.62,2.49,eskom.co.za,false,""
2025-01-05T02:00:00.000000,South Africa,South Africa,ZA,663.38,729.61,10.0,2.87,eskom.co.za,false,""
2025-01-05T03:00:00.000000,South Africa,South Africa,ZA,655.81,721.32,11.05,3.9,eskom.co.za,false,""
2025-01-05T04:00:00.000000,South Africa,South Africa,ZA,644.73,711.03,12.23,5.36,eskom.co.za,false,""
2025-01-05T05:00:00.000000,South Africa,South Africa,ZA,627.82,694.55,14.22,7.86,eskom.co.za,false,""
2025-01-05T06:00:00.000000,South Africa,South Africa,ZA,619.11,686.79,15.12,9.03,eskom.co.za,false,""
2025-01-05T07:00:00.000000,South Africa,South Africa,ZA,608.19,675.39,16.63,10.69,eskom.co.za,false,""
2025-01-05T08:00:00.000000,South Africa,South Africa,ZA,596.65,663.15,18.24,12.29,eskom.co.za,false,""
2025-01-05T09:00:00.000000,South Africa,South Africa,ZA,592.68,660.54,18.44,12.51,eskom.co.za,false,""
2025-01-05T10:00:00.000000,South Africa,South Africa,ZA,578.46,648.47,19.63,13.75,eskom.co.za,false,""
2025-01-05T11:00:00.000000,South Africa,South Africa,ZA,571.46,641.51,20.42,14.54,eskom.co.za,false,""
2025-01-05T12:00:00.000000,South Africa,South Africa,ZA,560.08,631.01,21.56,15.66,eskom.co.za,false,""
2025-01-05T13:00:00.000000,South Africa,South Africa,ZA,557.39,626.85,22.16,16.32,eskom.co.za,false,""
2025-01-05T14:00:00.000000,South Africa,South Africa,ZA,563.78,633.62,21.23,15.5,eskom.co.za,false,""
2025-01-05T15:00:00.000000,South Africa,South Africa,ZA,578.35,648.84,19.3,13.56,eskom.co.za,false,""
2025-01-05T16:00:00.000000,South Africa,South Africa,ZA,603.82,670.66,17.01,11.29,eskom.co.za,false,""
2025-01-05T17:00:00.000000,South Africa,South Africa,ZA,615.49,678.22,16.38,10.75,eskom.co.za,false,""
2025-01-05T18:00:00.000000,South Africa,South Africa,ZA,631.24,687.32,15.98,10.16,eskom.co.za,false,""
2025-01-05T19:00:00.000000,South Africa,South Africa,ZA,635.59,688.27,16.19,9.94,eskom.co.za,false,""
2025-01-05T20:00:00.000000,South Africa,South Africa,ZA,645.43,698.27,15.07,8.53,eskom.co.za,false,""
2025-01-05T21:00:00.000000,South Africa,South Africa,ZA,658.42,712.29,13.37,6.61,eskom.co.za,false,""
2025-01-05T22:00:00.000000,South Africa,South Africa,ZA,658.76,712.66,13.32,6.33,eskom.co.za,false,""
2025-01-05T23:00:00.000000,South Africa,South Africa,ZA,656.75,710.52,13.59,6.4,eskom.co.za,false,""
2025-01-06T00:00:00.000000,South Africa,South Africa,ZA,657.26,711.07,13.52,6.2,eskom.co.za,false,""
2025-01-06T01:00:00.000000,South Africa,South Africa,ZA,662.08,716.21,12.88,5.45,eskom.co.za,false,""
2025-01-06T02:00:00.000000,South Africa,South Africa,ZA,664.86,719.16,12.52,5.17,eskom.co.za,false,""
2025-01-06T03:00:00.000000,South Africa,South Africa,ZA,666.76,722.73,11.93,4.83,eskom.co.za,false,""
2025-01-06T04:00:00.000000,South Africa,South Africa,ZA,667.41,723.43,11.85,4.88,eskom.co.za,false,""
2025-01-06T05:00:00.000000,South Africa,South Africa,ZA,647.58,702.84,14.46,7.68,eskom.co.za,false,""
2025-01-06T06:00:00.000000,South Africa,South Africa,ZA,638.49,693.94,15.67,9.13,eskom.co.za,false,""
2025-01-06T07:00:00.000000,South Africa,South Africa,ZA,629.81,685.48,16.83,10.35,eskom.co.za,false,""
2025-01-06T08:00:00.000000,South Africa,South Africa,ZA,624.28,679.8,17.56,11.06,eskom.co.za,false,""
2025-01-06T09:00:00.000000,South Africa,South Africa,ZA,620.97,676.31,17.99,11.48,eskom.co.za,false,""
2025-01-06T10:00:00.000000,South Africa,South Africa,ZA,615.8,670.67,18.67,12.11,eskom.co.za,false,""
2025-01-06T11:00:00.000000,South Africa,South Africa,ZA,608.87,663.21,19.58,12.98,eskom.co.za,false,""
2025-01-06T12:00:00.000000,South Africa,South Africa,ZA,603.76,657.33,20.25,13.63,eskom.co.za,false,""
2025-01-06T13:00:00.000000,South Africa,South Africa,ZA,604.17,657.5,20.2,13.64,eskom.co.za,false,""
2025-01-06T14:00:00.000000,South Africa,South Africa,ZA,608.52,661.72,19.63,13.1,eskom.co.za,false,""
2025-01-06T15:00:00.000000,South Africa,South Africa,ZA,607.24,660.35,19.81,13.2,eskom.co.za,false,""
2025-01-06T16:00:00.000000,South Africa,South Africa,ZA,617.51,670.86,18.45,11.72,eskom.co.za,false,""
2025-01-06T17:00:00.000000,South Africa,South Africa,ZA,622.12,674.15,17.84,11.09,eskom.co.za,false,""
2025-01-06T18:00:00.000000,South Africa,South Africa,ZA,627.72,680.0,17.1,10.29,eskom.co.za,false,""
2025-01-06T19:00:00.000000,South Africa,South Africa,ZA,639.92,693.74,15.64,8.55,eskom.co.za,false,""
2025-01-06T20:00:00.000000,South Africa,South Africa,ZA,655.45,709.18,13.76,6.29,eskom.co.za,false,""
2025-01-06T21:00:00.000000,South Africa,South Africa,ZA,657.8,711.69,13.45,5.61,eskom.co.za,false,""
2025-01-06T22:00:00.000000,South Africa,South Africa,ZA,658.11,712.02,13.41,5.39,eskom.co.za,false,""
2025-01-06T23:00:00.000000,South Africa,South Africa,ZA,656.84,710.68,13.57,5.41,eskom.co.za,false,""
2025-01-07T00:00:00.000000,South Africa,South Africa,ZA,655.76,709.52,13.72,5.42,eskom.co.za,false,""
2025-01-07T01:00:00.000000,South Africa,South Africa,ZA,662.22,716.4,12.87,4.58,eskom.co.za,false,""
2025-01-07T02:00:00.000000,South Africa,South Africa,ZA,668.08,722.63,12.09,4.05,eskom.co.za,false,""
2025-01-07T03:00:00.000000,South Africa,South Africa,ZA,665.71,721.68,12.08,4.35,eskom.co.za,false,""
2025-01-07T04:00:00.000000,South Africa,South Africa,ZA,665.31,721.56,12.14,4.74,eskom.co.za,false,""
2025-01-07T05:00:00.000000,South Africa,South Africa,ZA,652.27,708.57,13.87,6.78,eskom.co.za,false,""
2025-01-07T06:00:00.000000,South Africa,South Africa,ZA,641.95,697.23,15.22,8.32,eskom.co.za,false,""
2025-01-07T07:00:00.000000,South Africa,South Africa,ZA,631.75,686.75,16.57,9.82,eskom.co.za,false,""
2025-01-07T08:00:00.000000,South Africa,South Africa,ZA,622.21,677.34,17.83,11.17,eskom.co.za,false,""
2025-01-07T09:00:00.000000,South Africa,South Africa,ZA,616.61,671.62,18.57,11.94,eskom.co.za,false,""
2025-01-07T10:00:00.000000,South Africa,South Africa,ZA,608.63,663.35,19.63,13.0,eskom.co.za,false,""
2025-01-07T11:00:00.000000,South Africa,South Africa,ZA,599.53,653.48,20.82,14.12,eskom.co.za,false,""
2025-01-07T12:00:00.000000,South Africa,South Africa,ZA,586.32,638.67,22.54,15.65,eskom.co.za,false,""
2025-01-07T13:00:00.000000,South Africa,South Africa,ZA,585.08,638.39,22.22,15.47,eskom.co.za,false,""
2025-01-07T14:00:00.000000,South Africa,South Africa,ZA,579.11,635.19,22.22,15.6,eskom.co.za,false,""
2025-01-07T15:00:00.000000,South Africa,South Africa,ZA,580.15,636.34,22.23,15.61,eskom.co.za,false,""
2025-01-07T16:00:00.000000,South Africa,South Africa,ZA,591.03,648.55,20.55,13.89,eskom.co.za,false,""
2025-01-07T17:00:00.000000,South Africa,South Africa,ZA,597.68,657.86,18.88,12.34,eskom.co.za,false,""
2025-01-07T18:00:00.000000,South Africa,South Africa,ZA,609.75,670.44,17.23,10.55,eskom.co.za,false,""
2025-01-07T19:00:00.000000,South Africa,South Africa,ZA,619.58,682.1,15.9,8.89,eskom.co.za,false,""
2025-01-07T20:00:00.000000,South Africa,South Africa,ZA,627.95,691.22,14.8,7.38,eskom.co.za,false,""
2025-01-07T21:00:00.000000,South Africa,South Africa,ZA,627.86,691.57,14.74,6.94,eskom.co.za,false,""
2025-01-07T22:00:00.000000,South Africa,South Africa,ZA,634.44,696.28,14.4,6.33,eskom.co.za,false,""
2025-01-07T23:00:00.000000,South Africa,South Africa,ZA,632.38,696.5,14.13,5.77,eskom.co.za,false,""
2025-01-08T00:00:00.000000,South Africa,South Africa,ZA,623.17,692.52,14.02,5.47,eskom.co.za,false,""
2025-01-08T01:00:00.000000,South Africa,South Africa,ZA,627.07,697.36,13.34,4.82,eskom.co.za,false,""
2025-01-08T02:00:00.000000,South Africa,South Africa,ZA,627.65,697.86,13.3,4.96,eskom.co.za,false,""
2025-01-08T03:00:00.000000,South Africa,South Africa,ZA,630.63,701.94,12.74,4.75,eskom.co.za,false,""
2025-01-08T04:00:00.000000,South Africa,South Africa,ZA,627.35,697.18,13.58,5.87,eskom.co.za,false,""
2025-01-08T05:00:00.000000,South Africa,South Africa,ZA,604.28,672.74,16.77,9.35,eskom.co.za,false,""
2025-01-08T06:00:00.000000,South Africa,South Africa,ZA,589.03,656.33,18.85,11.59,eskom.co.za,false,""
2025-01-08T07:00:00.000000,South Africa,South Africa,ZA,583.07,649.82,19.73,12.54,eskom.co.za,false,""
2025-01-08T08:00:00.000000,South Africa,South Africa,ZA,578.81,644.88,20.42,13.24,eskom.co.za,false,""
2025-01-08T09:00:00.000000,South Africa,South Africa,ZA,578.36,644.8,20.43,13.22,eskom.co.za,false,""
2025-01-08T10:00:00.000000,South Africa,South Africa,ZA,575.3,642.23,20.73,13.54,eskom.co.za,false,""
2025-01-08T11:00:00.000000,South Africa,South Africa,ZA,572.37,639.02,21.13,13.97,eskom.co.za,false,""
2025-01-08T12:00:00.000000,South Africa,South Africa,ZA,572.66,638.36,21.24,14.11,eskom.co.za,false,""
2025-01-08T13:00:00.000000,South Africa,South Africa,ZA,573.06,638.78,21.14,14.14,eskom.co.za,false,""
2025-01-08T14:00:00.000000,South Africa,South Africa,ZA,577.32,643.14,20.58,13.74,eskom.co.za,false,""
2025-01-08T15:00:00.000000,South Africa,South Africa,ZA,576.21,641.81,20.69,13.76,eskom.co.za,false,""
2025-01-08T16:00:00.000000,South Africa,South Africa,ZA,591.49,656.7,18.76,11.71,eskom.co.za,false,""
2025-01-08T17:00:00.000000,South Africa,South Africa,ZA,601.95,666.51,17.41,10.41,eskom.co.za,false,""
2025-01-08T18:00:00.000000,South Africa,South Africa,ZA,611.27,675.94,16.14,9.01,eskom.co.za,false,""
2025-01-08T19:00:00.000000,South Africa,South Africa,ZA,617.92,684.57,15.12,7.66,eskom.co.za,false,""
2025-01-08T20:00:00.000000,South Africa,South Africa,ZA,625.95,693.65,13.97,6.08,eskom.co.za,false,""
2025-01-08T21:00:00.000000,South Africa,South Africa,ZA,621.47,694.99,13.28,5.12,eskom.co.za,false,""
2025-01-08T22:00:00.000000,South Africa,South Africa,ZA,626.74,701.27,12.43,4.08,eskom.co.za,false,""
2025-01-08T23:00:00.000000,South Africa,South Africa,ZA,631.5,705.61,11.97,3.43,eskom.co.za,false,""
2025-01-09T00:00:00.000000,South Africa,South Africa,ZA,635.53,710.6,11.29,2.68,eskom.co.za,false,""
2025-01-09T01:00:00.000000,South Africa,South Africa,ZA,639.26,715.94,10.49,1.94,eskom.co.za,false,""
2025-01-09T02:00:00.000000,South Africa,South Africa,ZA,643.49,719.71,10.1,1.78,eskom.co.za,false,""
2025-01-09T03:00:00.000000,South Africa,South Africa,ZA,636.38,711.9,10.95,2.88,eskom.co.za,false,""
2025-01-09T04:00:00.000000,South Africa,South Africa,ZA,624.39,698.81,12.63,4.73,eskom.co.za,false,""
2025-01-09T05:00:00.000000,South Africa,South Africa,ZA,601.8,675.2,15.71,8.09,eskom.co.za,false,""
2025-01-09T06:00:00.000000,South Africa,South Africa,ZA,590.36,662.94,17.37,10.0,eskom.co.za,false,""
2025-01-09T07:00:00.000000,South Africa,South Africa,ZA,586.38,658.5,18.13,10.9,eskom.co.za,false,""
2025-01-09T08:00:00.000000,South Africa,South Africa,ZA,584.51,656.32,18.49,11.37,eskom.co.za,false,""
2025-01-09T09:00:00.000000,South Africa,South Africa,ZA,583.51,655.98,18.52,11.38,eskom.co.za,false,""
2025-01-09T10:00:00.000000,South Africa,South Africa,ZA,579.64,652.49,18.99,11.93,eskom.co.za,false,""
2025-01-09T11:00:00.000000,South Africa,South Africa,ZA,578.71,648.75,19.74,12.72,eskom.co.za,false,""
2025-01-09T12:00:00.000000,South Africa,South Africa,ZA,580.53,648.15,20.08,13.17,eskom.co.za,false,""
2025-01-09T13:00:00.000000,South Africa,South Africa,ZA,579.65,646.35,20.28,13.42,eskom.co.za,false,""
2025-01-09T14:00:00.000000,South Africa,South Africa,ZA,580.69,646.46,20.13,13.32,eskom.co.za,false,""
2025-01-09T15:00:00.000000,South Africa,South Africa,ZA,576.77,642.75,20.62,13.81,eskom.co.za,false,""
2025-01-09T16:00:00.000000,South Africa,South Africa,ZA,581.71,645.14,20.44,13.56,eskom.co.za,false,""
2025-01-09T17:00:00.000000,South Africa,South Africa,ZA,599.19,662.98,17.99,11.07,eskom.co.za,false,""
2025-01-09T18:00:00.000000,South Africa,South Africa,ZA,604.32,668.57,17.27,10.31,eskom.co.za,false,""
2025-01-09T19:00:00.000000,South Africa,South Africa,ZA,605.3,670.77,17.1,9.88,eskom.co.za,false,""
2025-01-09T20:00:00.000000,South Africa,South Africa,ZA,609.82,675.04,16.54,8.78,eskom.co.za,false,""
2025-01-09T21:00:00.000000,South Africa,South Africa,ZA,616.87,683.14,15.45,7.24,eskom.co.za,false,""
2025-01-09T22:00:00.000000,South Africa,South Africa,ZA,617.17,683.51,15.4,6.9,eskom.co.za,false,""
2025-01-09T23:00:00.000000,South Africa,South Africa,ZA,620.55,684.1,15.63,6.92,eskom.co.za,false,""
2025-01-10T00:00:00.000000,South Africa,South Africa,ZA,629.02,689.62,15.31,6.52,eskom.co.za,false,""
2025-01-10T01:00:00.000000,South Africa,South Africa,ZA,636.1,697.58,14.28,5.53,eskom.co.za,false,""
2025-01-10T02:00:00.000000,South Africa,South Africa,ZA,647.4,707.9,13.17,4.67,eskom.co.za,false,""
2025-01-10T03:00:00.000000,South Africa,South Africa,ZA,657.37,713.43,13.05,4.75,eskom.co.za,false,""
2025-01-10T04:00:00.000000,South Africa,South Africa,ZA,654.36,709.64,13.58,5.41,eskom.co.za,false,""
