Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Canada,Québec,CA-QC,0.08,28.15,99.98,99.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T06:00:00.000000,Canada,Québec,CA-QC,0.52,29.1,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
