Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,South Africa,South Africa,ZA,638.49,688.94,15.93,7.34,eskom.co.za,false,""
2021-01-01T01:00:00.000000,South Africa,South Africa,ZA,643.49,693.5,15.24,6.68,eskom.co.za,false,""
2021-01-01T02:00:00.000000,South Africa,South Africa,ZA,642.18,692.17,15.42,6.82,eskom.co.za,false,""
2021-01-01T03:00:00.000000,South Africa,South Africa,ZA,637.43,686.98,16.03,7.52,eskom.co.za,false,""
2021-01-01T04:00:00.000000,South Africa,South Africa,ZA,624.16,673.09,17.77,9.4,eskom.co.za,false,""
2021-01-01T05:00:00.000000,South Africa,South Africa,ZA,614.46,663.85,19.07,10.91,eskom.co.za,false,""
2021-01-01T06:00:00.000000,South Africa,South Africa,ZA,599.64,649.84,21.05,12.99,eskom.co.za,false,""
2021-01-01T07:00:00.000000,South Africa,South Africa,ZA,597.57,649.57,21.37,13.2,eskom.co.za,false,""
2021-01-01T08:00:00.000000,South Africa,South Africa,ZA,598.1,650.49,21.3,13.04,eskom.co.za,false,""
2021-01-01T09:00:00.000000,South Africa,South Africa,ZA,597.7,650.05,21.35,13.04,eskom.co.za,false,""
2021-01-01T10:00:00.000000,South Africa,South Africa,ZA,595.48,647.9,21.65,13.33,eskom.co.za,false,""
2021-01-01T11:00:00.000000,South Africa,South Africa,ZA,597.55,650.12,21.38,13.03,eskom.co.za,false,""
2021-01-01T12:00:00.000000,South Africa,South Africa,ZA,598.83,651.39,21.21,12.84,eskom.co.za,false,""
2021-01-01T13:00:00.000000,South Africa,South Africa,ZA,596.31,648.56,21.54,13.08,eskom.co.za,false,""
2021-01-01T14:00:00.000000,South Africa,South Africa,ZA,599.35,651.55,21.14,12.67,eskom.co.za,false,""
2021-01-01T15:00:00.000000,South Africa,South Africa,ZA,607.32,659.38,20.09,11.62,eskom.co.za,false,""
2021-01-01T16:00:00.000000,South Africa,South Africa,ZA,609.02,660.58,19.87,11.38,eskom.co.za,false,""
2021-01-01T17:00:00.000000,South Africa,South Africa,ZA,606.27,657.38,20.23,11.78,eskom.co.za,false,""
2021-01-01T18:00:00.000000,South Africa,South Africa,ZA,610.39,661.63,19.69,11.17,eskom.co.za,false,""
2021-01-01T19:00:00.000000,South Africa,South Africa,ZA,618.66,669.48,18.57,10.07,eskom.co.za,false,""
2021-01-01T20:00:00.000000,South Africa,South Africa,ZA,632.03,682.31,16.78,8.21,eskom.co.za,false,""
2021-01-01T21:00:00.000000,South Africa,South Africa,ZA,634.21,683.8,16.47,7.84,eskom.co.za,false,""
2021-01-01T22:00:00.000000,South Africa,South Africa,ZA,635.15,684.24,16.33,7.67,eskom.co.za,false,""
2021-01-01T23:00:00.000000,South Africa,South Africa,ZA,637.32,686.45,16.04,7.26,eskom.co.za,false,""
2021-01-02T00:00:00.000000,South Africa,South Africa,ZA,637.76,686.91,15.98,7.11,eskom.co.za,false,""
2021-01-02T01:00:00.000000,South Africa,South Africa,ZA,638.48,687.7,15.89,7.02,eskom.co.za,false,""
2021-01-02T02:00:00.000000,South Africa,South Africa,ZA,639.12,688.4,15.8,7.02,eskom.co.za,false,""
2021-01-02T03:00:00.000000,South Africa,South Africa,ZA,641.12,690.71,15.55,6.8,eskom.co.za,false,""
2021-01-02T04:00:00.000000,South Africa,South Africa,ZA,630.57,680.94,16.97,7.98,eskom.co.za,false,""
2021-01-02T05:00:00.000000,South Africa,South Africa,ZA,606.7,657.6,20.14,11.24,eskom.co.za,false,""
2021-01-02T06:00:00.000000,South Africa,South Africa,ZA,592.55,644.13,22.03,13.25,eskom.co.za,false,""
2021-01-02T07:00:00.000000,South Africa,South Africa,ZA,598.88,650.89,21.2,12.52,eskom.co.za,false,""
2021-01-02T08:00:00.000000,South Africa,South Africa,ZA,604.43,656.74,20.47,11.92,eskom.co.za,false,""
2021-01-02T09:00:00.000000,South Africa,South Africa,ZA,603.69,656.13,20.57,12.1,eskom.co.za,false,""
2021-01-02T10:00:00.000000,South Africa,South Africa,ZA,607.53,660.13,20.06,11.58,eskom.co.za,false,""
2021-01-02T11:00:00.000000,South Africa,South Africa,ZA,613.88,666.68,19.23,10.76,eskom.co.za,false,""
2021-01-02T12:00:00.000000,South Africa,South Africa,ZA,621.93,674.89,18.17,9.76,eskom.co.za,false,""
2021-01-02T13:00:00.000000,South Africa,South Africa,ZA,620.98,673.59,18.29,9.71,eskom.co.za,false,""
2021-01-02T14:00:00.000000,South Africa,South Africa,ZA,624.49,677.04,17.83,9.45,eskom.co.za,false,""
2021-01-02T15:00:00.000000,South Africa,South Africa,ZA,629.93,682.47,17.12,8.99,eskom.co.za,false,""
2021-01-02T16:00:00.000000,South Africa,South Africa,ZA,625.0,676.99,17.76,9.79,eskom.co.za,false,""
